EPOCH,BATCH,PheCodePheCode,N,PheCodeRXNORM,N,LOINCPheCode,N,LOINCRXNORM,N,RXNORMRXNORM,N,CCSPheCode,N,LOINCLOINC,N
0,0,0.7321757404229958,1353.0,0.8326311408457914,1161.0,0.7474676443808532,496.0,0.8581804733727809,260.0,0.6372991097236674,93.0,0.856404958677686,44.0,0.6574074074074074,18.0
1,0,0.8486268777221132,1353.0,0.6459807362597659,1161.0,0.73345229578564,496.0,0.903224852071006,260.0,0.6190311018614868,93.0,0.7195247933884298,44.0,0.6450617283950617,18.0
1,1,0.8495664557532493,1353.0,0.6349838009794344,1161.0,0.7217376105619147,496.0,0.8733136094674556,260.0,0.4967048213666319,93.0,0.7908057851239669,44.0,0.5802469135802469,18.0
1,2,0.857422857639179,1353.0,0.6505396087752917,1161.0,0.7461791103017689,496.0,0.8744970414201183,260.0,0.5790264770493698,93.0,0.7298553719008265,44.0,0.5895061728395062,18.0
1,3,0.8463156250187778,1353.0,0.5951762009791375,1161.0,0.7210323718782519,496.0,0.8951627218934912,260.0,0.525956758006706,93.0,0.6730371900826447,44.0,0.6697530864197532,18.0
1,4,0.8368286182357894,1353.0,0.6231722779005595,1161.0,0.7561845571019771,496.0,0.8850295857988164,260.0,0.5680425482714765,93.0,0.7277892561983471,44.0,0.6018518518518519,18.0
1,5,0.8499095109878734,1353.0,0.6216862857689731,1161.0,0.7457848270031218,496.0,0.8933431952662721,260.0,0.582032604925425,93.0,0.7040289256198348,44.0,0.5895061728395061,18.0
1,6,0.8363304233727684,1353.0,0.6405004447590029,1161.0,0.7593205319979188,496.0,0.9102514792899408,260.0,0.5925540524916175,93.0,0.7453512396694215,44.0,0.7191358024691359,18.0
1,7,0.8401870634308036,1353.0,0.629479398273341,1161.0,0.743593912591051,496.0,0.893180473372781,260.0,0.5783327552318187,93.0,0.6766528925619835,44.0,0.45987654320987653,18.0
1,8,0.8471798183009043,1353.0,0.6045220751067756,1161.0,0.760539964880333,496.0,0.8787130177514793,260.0,0.6307087524569315,93.0,0.6198347107438017,44.0,0.6265432098765432,18.0
1,9,0.8504093446497858,1353.0,0.6319591430061555,1161.0,0.7630682557232049,496.0,0.8900739644970413,260.0,0.5822638455312753,93.0,0.7055785123966941,44.0,0.5864197530864198,18.0
1,10,0.8428173356516875,1353.0,0.6167253125368622,1161.0,0.7826238943808532,496.0,0.8898964497041421,260.0,0.6147531506532548,93.0,0.7262396694214877,44.0,0.5462962962962963,18.0
1,11,0.8453585664661323,1353.0,0.6186623696789353,1161.0,0.7475651990114464,496.0,0.9090976331360947,260.0,0.5784483755347438,93.0,0.7019628099173554,44.0,0.5833333333333333,18.0
1,12,0.8491474695033183,1353.0,0.6428945019774899,1161.0,0.7749211433402706,496.0,0.8891568047337279,260.0,0.5907041276448144,93.0,0.7236570247933886,44.0,0.6666666666666667,18.0
1,13,0.843758552481715,1353.0,0.6318875512734055,1161.0,0.7621902640478668,496.0,0.8868195266272189,260.0,0.5710486761475315,93.0,0.6745867768595041,44.0,0.4876543209876543,18.0
1,14,0.8396407971336315,1353.0,0.6207121930736297,1161.0,0.7647754617585848,496.0,0.8987869822485208,260.0,0.5919759509769916,93.0,0.6482438016528926,44.0,0.558641975308642,18.0
1,15,0.8441076166456081,1353.0,0.6157905396532883,1161.0,0.7433825442247658,496.0,0.8908284023668638,260.0,0.5866574170424327,93.0,0.7877066115702479,44.0,0.6327160493827161,18.0
1,16,0.8420506509036063,1353.0,0.6276621552746786,1161.0,0.7698076547866805,496.0,0.9000295857988165,260.0,0.6043473233899872,93.0,0.7541322314049587,44.0,0.5432098765432098,18.0
1,17,0.8460621574568901,1353.0,0.6383022447161221,1161.0,0.7761446409989594,496.0,0.9149704142011833,260.0,0.6302462712452307,93.0,0.6554752066115702,44.0,0.5987654320987654,18.0
1,18,0.8402832062991058,1353.0,0.6404485129321377,1161.0,0.7650681256503642,496.0,0.8983431952662722,260.0,0.5762515897791652,93.0,0.668904958677686,44.0,0.5401234567901234,18.0
1,19,0.8403965565557692,1353.0,0.6512199157072261,1161.0,0.7596985561914672,496.0,0.8985502958579882,260.0,0.6127876055035265,93.0,0.7241735537190083,44.0,0.7191358024691359,18.0
1,20,0.8477424725869915,1353.0,0.6328286301645274,1161.0,0.782270258844953,496.0,0.9047781065088757,260.0,0.5664238640305237,93.0,0.7458677685950412,44.0,0.7037037037037037,18.0
1,21,0.847923013598207,1353.0,0.6236404062255874,1161.0,0.7603204669614985,496.0,0.9046745562130178,260.0,0.5626083940339923,93.0,0.7675619834710743,44.0,0.5339506172839507,18.0
1,22,0.851537657686595,1353.0,0.635704169606379,1161.0,0.7684296956295525,496.0,0.8925147928994083,260.0,0.6170655567117586,93.0,0.615702479338843,44.0,0.6203703703703703,18.0
1,23,0.8599029066283406,1353.0,0.6260752670223255,1161.0,0.7598489529136316,496.0,0.9097928994082841,260.0,0.5384437507226268,93.0,0.7453512396694215,44.0,0.6666666666666666,18.0
1,24,0.8475900642900804,1353.0,0.6286492309267383,1161.0,0.7749821149843913,496.0,0.9088313609467455,260.0,0.5272285813388831,93.0,0.7412190082644629,44.0,0.5833333333333334,18.0
1,25,0.8476135537408589,1353.0,0.6370625578205251,1161.0,0.7632633649843913,496.0,0.8919970414201183,260.0,0.6562608394033992,93.0,0.7241735537190083,44.0,0.6851851851851852,18.0
