EPOCH,BATCH,PheCodePheCode,N,RXNORMRXNORM,N,LOINCRXNORM,N,LOINCLOINC,N,LOINCPheCode,N,CCSPheCode,N,PheCodeRXNORM,N
0,0,0.68665245,13479.0,0.6960567753686089,1146.0,0.7860012750606594,799.0,0.7535291769487589,664.0,0.7047114682249818,74.0,,0.0,,0.0
1,0,0.911917185,13479.0,0.8794768357348879,1146.0,0.9814254676919367,799.0,0.9666089055015241,664.0,0.8933528122717312,74.0,,0.0,,0.0
1,1,0.912174985,13479.0,0.8539871592213907,1146.0,0.977930798980578,799.0,0.9456425097982291,664.0,0.93754565376187,74.0,,0.0,,0.0
1,2,0.90789864,13479.0,0.8599061459694393,1146.0,0.9781140693701922,799.0,0.9566972710117578,664.0,0.9468590211833455,74.0,,0.0,,0.0
1,3,0.9086984300000001,13479.0,0.8605263318196078,1146.0,0.9766322421174153,799.0,0.9564477790680794,664.0,0.9401022644265887,74.0,,0.0,,0.0
1,4,0.9075027200000001,13479.0,0.8611408069345077,1146.0,0.9807409449546601,799.0,0.9570488278414865,664.0,0.9355368882395909,74.0,,0.0,,0.0
1,5,0.9072477149999999,13479.0,0.8526455171489573,1146.0,0.9830279087908697,799.0,0.9559261140949339,664.0,0.9024835646457269,74.0,,0.0,,0.0
1,6,0.9058849949999999,13479.0,0.8577897474789007,1146.0,0.9771695219775658,799.0,0.9468264624764117,664.0,0.924945215485756,74.0,,0.0,,0.0
1,7,0.90778272,13479.0,0.8647972003691419,1146.0,0.9791463359236593,799.0,0.9514874256060385,664.0,0.8982834185536889,74.0,,0.0,,0.0
1,8,0.9085354150000001,13479.0,0.8691327905850534,1146.0,0.9799671366429564,799.0,0.9518934170416606,664.0,0.9461285609934258,74.0,,0.0,,0.0
1,9,0.9066620849999999,13479.0,0.8547097575907094,1146.0,0.9782785427967687,799.0,0.9475658658731312,664.0,0.9035792549306063,74.0,,0.0,,0.0
1,10,0.907106725,13479.0,0.8586433120437122,1146.0,0.9800172618777225,799.0,0.9465905791842067,664.0,0.9057706355003652,74.0,,0.0,,0.0
1,11,0.91123196,13479.0,0.8589284680914571,1146.0,0.9818092390206157,799.0,0.9466450137901001,664.0,0.9114317019722425,74.0,,0.0,,0.0
1,12,0.9058485049999999,13479.0,0.8506558969813816,1146.0,0.9796350569626301,799.0,0.9449983669618233,664.0,0.9229364499634771,74.0,,0.0,,0.0
1,13,0.90520973,13479.0,0.8586570178083568,1146.0,0.9806735891704431,799.0,0.9568741834809116,664.0,0.9351716581446311,74.0,,0.0,,0.0
1,14,0.9095497400000001,13479.0,0.8613235504631026,1146.0,0.9768546728466904,799.0,0.9544405029757586,664.0,0.910153396639883,74.0,,0.0,,0.0
1,15,0.90565128,13479.0,0.8611861121009718,1146.0,0.9803164468727336,799.0,0.9480262919146464,664.0,0.8842220598977356,74.0,,0.0,,0.0
1,16,0.910106105,13479.0,0.8653286794648051,1146.0,0.9805725554941173,799.0,0.9363001705617652,664.0,0.9139883126369612,74.0,,0.0,,0.0
1,17,0.907267085,13479.0,0.8509235401076359,1146.0,0.9837844865531225,799.0,0.9500312998983887,664.0,0.9046749452154856,74.0,,0.0,,0.0
1,18,0.9062398399999999,13479.0,0.8545034096896709,1146.0,0.976666703216317,799.0,0.9405766892872697,664.0,0.8951789627465303,74.0,,0.0,,0.0
1,19,0.9063270449999999,13479.0,0.8626926040648252,1146.0,0.979465884295294,799.0,0.9526486971984321,664.0,0.9329802775748722,74.0,,0.0,,0.0
1,20,0.9053626399999999,13479.0,0.8603614819281877,1146.0,0.9771491586009421,799.0,0.9583915481201917,664.0,0.921110299488678,74.0,,0.0,,0.0
1,21,0.9083560750000002,13479.0,0.8546427516302246,1146.0,0.9809069847948233,799.0,0.9453567281172884,664.0,0.912527392257122,74.0,,0.0,,0.0
1,22,0.9084913999999998,13479.0,0.8587841768470041,1146.0,0.980032926013587,799.0,0.9436034801858034,664.0,0.9048575602629657,74.0,,0.0,,0.0
1,23,0.9071063300000002,13479.0,0.861935741283895,1146.0,0.9798104952843119,799.0,0.9522755933372041,664.0,0.918736303871439,74.0,,0.0,,0.0
1,24,0.9094152400000001,13479.0,0.8589966161989955,1146.0,0.9799185778217766,799.0,0.9464646991580781,664.0,0.9057706355003652,74.0,,0.0,,0.0
1,25,0.9042337199999999,13479.0,0.8658578742663608,1146.0,0.9786153217178544,799.0,0.9529514896937147,664.0,0.9260409057706355,74.0,,0.0,,0.0
1,26,0.9075374,13479.0,0.8658540671095152,1146.0,0.9796898814381557,799.0,0.9479196908114386,664.0,0.8906135865595324,74.0,,0.0,,0.0
1,27,0.9069875650000001,13479.0,0.8534591065668887,1146.0,0.9834054144652029,799.0,0.9478357707940195,664.0,0.8721694667640614,74.0,,0.0,,0.0
1,28,0.907450915,13479.0,0.8638640662262548,1146.0,0.9767810514081275,799.0,0.9439164791696908,664.0,0.9194667640613586,74.0,,0.0,,0.0
1,29,0.90302873,13479.0,0.8691152776635631,1146.0,0.9787202714281463,799.0,0.9402421432718827,664.0,0.9092403214024837,74.0,,0.0,,0.0
1,30,0.90585614,13479.0,0.8655053315424468,1146.0,0.9810009696100099,799.0,0.9437463710262738,664.0,0.893900657414171,74.0,,0.0,,0.0
1,31,0.90542209,13479.0,0.8682639973928589,1146.0,0.9757566169225925,799.0,0.9496298446799244,664.0,0.9055880204528853,74.0,,0.0,,0.0
