EPOCH,BATCH,P_LOSS_one_one,N_LOSS_one_one,P_LOSS_hie,N_LOSS_hie,P_LOSS_OTOL,N_LOSS_OTOL,P_LOSS_LTOL,N_LOSS_LTOL,P_LOSS_REL,N_LOSS_REL,P_LOSS_SIM_NO_HIE,N_LOSS_SIM_NO_HIE,P_LOSS_SAP1,P_LOSS_SAP2,P_LOSS_SVD1,P_LOSS_SVD2
1,0,1502.9942626953125,453.2995910644531,142.1641387939453,27.82232666015625,1430.2958984375,436.1752624511719,75.38278198242188,23.947452545166016,,,129.04356384277344,39.31129837036133,2.0031195271853712,2.03033884989137,,
1,1,906.2653198242188,1026.1256103515625,97.38909149169922,65.55095672607422,643.4822998046875,725.4624633789062,77.5277099609375,86.76075744628906,,,68.75605773925781,78.05693817138672,0.6528223981233775,0.5170501342182758,,
1,2,1050.4227294921875,1146.642822265625,115.05300903320312,65.62950134277344,757.2518310546875,824.455078125,81.35380554199219,88.05870819091797,,,68.05463409423828,74.8267822265625,0.3927620792849302,0.482331851973875,,
1,3,931.6124267578125,983.5161743164062,104.62138366699219,65.248291015625,820.6668090820312,860.015869140625,74.42283630371094,77.41688537597656,,,65.73838806152344,70.09783935546875,0.49368889070705474,0.4457545492402483,,
1,4,765.2991333007812,786.0404052734375,74.42411041259766,44.70298767089844,936.6563110351562,955.9168090820312,91.67190551757812,92.05994415283203,,,62.777732849121094,64.90702056884766,0.3991185160002243,0.360320681441747,,
1,5,1159.107421875,1181.443115234375,110.9010009765625,69.76294708251953,912.4925537109375,921.076416015625,78.5430908203125,78.1790542602539,,,94.5956039428711,96.8362045288086,0.38055642955983887,0.3965061551216381,,
1,6,1115.6282958984375,1124.6611328125,118.96654510498047,75.49593353271484,754.10595703125,754.843505859375,67.77969360351562,67.694091796875,,,73.46235656738281,74.35131072998047,0.45437895410747503,0.3965113587980574,,
1,7,902.9491577148438,915.1873779296875,96.02916717529297,51.694881439208984,1076.7828369140625,1079.4610595703125,67.71710968017578,67.65079498291016,,,68.02223205566406,69.35265350341797,0.43423541499875074,0.3303514897932189,,
1,8,1080.597412109375,1081.1883544921875,105.14575958251953,60.42204666137695,701.5843505859375,700.327880859375,64.87031555175781,64.46167755126953,,,78.89268493652344,79.6685791015625,0.42201743044014967,0.4618504522756603,,
1,9,1121.4451904296875,1114.21240234375,107.90775299072266,61.94028854370117,706.3988647460938,694.1622924804688,70.8910140991211,69.25471496582031,,,75.973388671875,76.21257781982422,0.461752225754263,0.4882681386733579,,
1,10,1122.471435546875,1124.308349609375,105.23505401611328,47.31988525390625,841.61669921875,819.2368774414062,97.6987533569336,96.11991119384766,,,86.46385192871094,86.93767547607422,0.4748821893534879,0.45662233780381023,,
1,11,970.5657348632812,961.497314453125,105.58848571777344,53.56338119506836,760.2210693359375,742.7423706054688,65.63103485107422,64.02189636230469,,,68.37118530273438,68.34001159667969,0.4456310336778683,0.34831575769344875,,
1,12,944.5197143554688,929.9188842773438,95.08147430419922,49.25071334838867,1004.6759643554688,980.0961303710938,87.5172119140625,85.42041778564453,,,71.87545013427734,71.23802947998047,0.3535116346843297,0.40510340292254216,,
1,13,1093.494384765625,1072.8367919921875,109.28208923339844,54.080081939697266,709.765625,683.4097900390625,71.33167266845703,68.25823974609375,,,80.65214538574219,79.67971801757812,0.44322249595839575,0.4677165117742071,,
1,14,987.0892944335938,964.2716064453125,89.79368591308594,51.4949951171875,951.0333862304688,923.1486206054688,79.63431549072266,76.17301177978516,,,73.16101837158203,72.03763580322266,0.34610081650727,0.42697238985434544,,
1,15,995.6226806640625,963.6881103515625,103.4176254272461,55.90986633300781,955.534912109375,916.64208984375,68.51504516601562,65.92070007324219,,,69.58775329589844,67.85246276855469,0.46919480409958936,0.397629968649178,,
1,16,1040.1259765625,1003.3749389648438,106.78111267089844,60.431053161621094,931.920166015625,885.5909423828125,69.19236755371094,65.41291809082031,,,79.05662536621094,76.74179077148438,0.34690683222950314,0.4215792332712745,,
1,17,1119.890380859375,1065.2449951171875,106.55730438232422,52.62659454345703,1076.5133056640625,1008.3721313476562,66.0953598022461,63.406925201416016,,,78.77047729492188,75.61051177978516,0.34783717939749165,0.47396710387773233,,
1,18,1131.3927001953125,1073.2225341796875,107.81720733642578,57.33050537109375,741.2058715820312,699.6986083984375,89.22987365722656,82.51127624511719,,,86.6983871459961,82.97760009765625,0.40367396466144406,0.39857740783352413,,
1,19,989.8532104492188,935.8843383789062,118.18824005126953,52.61281204223633,746.2342529296875,692.355224609375,69.41548919677734,64.18049621582031,,,81.50640869140625,76.90281677246094,0.3661917773173115,0.34222402953879605,,
1,20,1067.8895263671875,1004.2627563476562,100.1563720703125,57.04695510864258,827.4188232421875,770.7032470703125,67.03942108154297,61.91733932495117,,,85.28887939453125,80.49873352050781,0.40852497246470926,0.4602507304538038,,
1,21,1011.1132202148438,939.2830810546875,91.18614196777344,54.1779670715332,1003.7769165039062,922.8756713867188,70.23438262939453,63.44123458862305,,,60.906578063964844,56.68333053588867,0.3272751790990689,0.3689402892231934,,
1,22,904.4495849609375,831.8396606445312,82.73514556884766,42.64006423950195,1135.77001953125,1042.5963134765625,67.52873229980469,60.82524871826172,,,70.43230438232422,65.18822479248047,0.31828760024790215,0.3739224415007696,,
1,23,865.64404296875,795.809814453125,97.50910186767578,48.69554901123047,1119.4996337890625,1006.7994995117188,65.00202941894531,57.61907958984375,,,60.080711364746094,55.4786262512207,0.32278454347369745,0.3713690768530376,,
1,24,1057.1710205078125,952.3720703125,105.49754333496094,56.85400390625,727.3220825195312,652.8038330078125,53.45485305786133,47.7734375,,,79.455322265625,72.41163635253906,0.41853858591226845,0.3577829078833854,,
1,25,1130.028564453125,1021.5230712890625,114.8272933959961,51.7455940246582,1075.3431396484375,941.7305908203125,73.59593963623047,65.07493591308594,,,81.91841888427734,74.8333740234375,0.38531801723889675,0.3984455843555621,,
1,26,1073.382080078125,954.1756591796875,116.84498596191406,62.85934066772461,1010.9949340820312,902.489013671875,67.99205780029297,59.89997100830078,,,80.30247497558594,71.82722473144531,0.47053709337409483,0.4037036971432382,,
1,27,1012.4371948242188,888.8134155273438,105.63152313232422,65.14433288574219,881.1242065429688,760.7334594726562,68.9115982055664,59.177642822265625,,,73.94737243652344,65.44017028808594,0.4120896548610661,0.35755817128997314,,
1,28,1022.6800537109375,897.6404418945312,108.20218658447266,53.20918655395508,731.5278930664062,638.9191284179688,63.49992370605469,53.9433708190918,,,81.99065399169922,72.47061920166016,0.34908286637686736,0.38176998344578544,,
1,29,1165.72607421875,1011.3167724609375,118.71450805664062,60.51193618774414,975.4859619140625,830.3717651367188,42.87776184082031,37.22060775756836,,,96.00728607177734,84.07450866699219,0.38936042852538794,0.46853440884072484,,
1,30,935.4843139648438,801.204345703125,87.9536361694336,44.82500076293945,1115.854248046875,948.23095703125,92.78121185302734,77.49795532226562,,,66.07347869873047,57.20491027832031,0.40546115305079516,0.38305158001171197,,
1,31,978.9385986328125,829.428955078125,102.30403900146484,49.49380111694336,1292.6201171875,1080.4117431640625,66.54641723632812,55.507015228271484,,,71.93933868408203,61.85898971557617,0.3842643456705927,0.4333109995109646,,
