EPOCH,BATCH,PheCodePheCode,N,PheCodeRXNORM,N,LOINCPheCode,N,LOINCRXNORM,N,RXNORMRXNORM,N,CCSPheCode,N,LOINCLOINC,N
0,0,0.7264664382181012,1353.0,0.8545174383365197,1161.0,0.7572637552029136,496.0,0.8184615384615384,260.0,0.6201873048907388,93.0,0.8636363636363636,44.0,0.7777777777777778,18.0
1,0,0.8490338461135065,1353.0,0.7307327358205711,1161.0,0.7327734781477628,496.0,0.8626923076923078,260.0,0.5485027170771187,93.0,0.706095041322314,44.0,0.5493827160493827,18.0
1,1,0.8542897472917482,1353.0,0.7392796016977256,1161.0,0.7711409014047866,496.0,0.8697485207100593,260.0,0.5486183373800438,93.0,0.7499999999999999,44.0,0.48148148148148145,18.0
1,2,0.8601451757311365,1353.0,0.7499812674481664,1161.0,0.7775469888137356,496.0,0.8637278106508877,260.0,0.5031795583304428,93.0,0.6802685950413223,44.0,0.48456790123456794,18.0
1,3,0.8406093272785178,1353.0,0.7382190796048136,1161.0,0.7652063280437044,496.0,0.8787721893491125,260.0,0.4791305353220025,93.0,0.8006198347107438,44.0,0.7314814814814814,18.0
1,4,0.8326291960762784,1353.0,0.7326152645444355,1161.0,0.7602737220343392,496.0,0.8517011834319527,260.0,0.5227193895248006,93.0,0.7696280991735537,44.0,0.6388888888888888,18.0
1,5,0.8560697560210837,1353.0,0.7331653709675864,1161.0,0.7759027868106139,496.0,0.8717603550295858,260.0,0.48410220834778583,93.0,0.7391528925619835,44.0,0.7716049382716049,18.0
1,6,0.8379509223433295,1353.0,0.7342396179004557,1161.0,0.7566845245837669,496.0,0.869748520710059,260.0,0.4941611747022777,93.0,0.8248966942148761,44.0,0.49691358024691357,18.0
1,7,0.8386340283479432,1353.0,0.7412897343390302,1161.0,0.7777542924037462,496.0,0.8576479289940828,260.0,0.4654873395768297,93.0,0.7861570247933884,44.0,0.5987654320987654,18.0
1,8,0.8446533366764831,1353.0,0.7195748118769572,1161.0,0.7790143730489073,496.0,0.8489644970414201,260.0,0.5359001040582726,93.0,0.7861570247933884,44.0,0.5895061728395061,18.0
1,9,0.8599313124757937,1353.0,0.7405842033769041,1161.0,0.7924240699791882,496.0,0.8530917159763314,260.0,0.47716499017227426,93.0,0.7334710743801653,44.0,0.7530864197530864,18.0
1,10,0.8485307348538109,1353.0,0.7206943136875231,1161.0,0.7800549557752341,496.0,0.8623668639053254,260.0,0.46317493351832584,93.0,0.6993801652892562,44.0,0.6481481481481481,18.0
1,11,0.8409974494826584,1353.0,0.7262439712713133,1161.0,0.7646697775754422,496.0,0.869008875739645,260.0,0.5083824719620765,93.0,0.7665289256198347,44.0,0.6450617283950617,18.0
1,12,0.8502481960921202,1353.0,0.7392013330158074,1161.0,0.7666086758584807,496.0,0.8609467455621301,260.0,0.5238755925540525,93.0,0.8202479338842974,44.0,0.5,18.0
1,13,0.8435780114704997,1353.0,0.7336082752624227,1161.0,0.7533412460978147,496.0,0.8835059171597633,260.0,0.5079199907503757,93.0,0.8026859504132231,44.0,0.5771604938271606,18.0
1,14,0.841730811986612,1353.0,0.7176971053941589,1161.0,0.7842823231009366,496.0,0.8643047337278105,260.0,0.48294600531853393,93.0,0.7618801652892562,44.0,0.6759259259259258,18.0
1,15,0.8405347619289536,1353.0,0.7216365054035067,1161.0,0.7727220993756503,496.0,0.8669082840236686,260.0,0.5049138628743207,93.0,0.7577479338842975,44.0,0.6728395061728395,18.0
1,16,0.8460545097287295,1353.0,0.7348546391071881,1161.0,0.7831116675338188,496.0,0.8761686390532544,260.0,0.44987859868192853,93.0,0.8125,44.0,0.6234567901234568,18.0
1,17,0.8432876709335526,1353.0,0.7380020787568411,1161.0,0.7484269315816858,496.0,0.8657544378698224,260.0,0.5118510810498323,93.0,0.6776859504132231,44.0,0.49691358024691357,18.0
1,18,0.837738697886878,1353.0,0.7342848727781525,1161.0,0.7683280762226847,496.0,0.8863017751479291,260.0,0.47589316684009714,93.0,0.7685950413223142,44.0,0.6604938271604939,18.0
1,19,0.8365852566003991,1353.0,0.7345204207071483,1161.0,0.7734700182101977,496.0,0.8801923076923077,260.0,0.4571626777662157,93.0,0.8099173553719008,44.0,0.712962962962963,18.0
1,20,0.8575173617085899,1353.0,0.7217166287935272,1161.0,0.7751772242455774,496.0,0.8807322485207101,260.0,0.5330095964851428,93.0,0.7799586776859504,44.0,0.6851851851851852,18.0
1,21,0.8472371762621073,1353.0,0.718272806789122,1161.0,0.7700596709157128,496.0,0.8635798816568047,260.0,0.48861140016186844,93.0,0.7892561983471075,44.0,0.5185185185185185,18.0
1,22,0.8539218369406028,1353.0,0.7273579089575724,1161.0,0.7450531672736732,496.0,0.8550887573964497,260.0,0.5251474158862296,93.0,0.7071280991735537,44.0,0.7438271604938271,18.0
1,23,0.8582946986494657,1353.0,0.7270923147573188,1161.0,0.75482895421436,496.0,0.8786390532544379,260.0,0.48814891895016765,93.0,0.7360537190082644,44.0,0.6975308641975309,18.0
1,24,0.8492720182190736,1353.0,0.7144083369871083,1161.0,0.7511096839229969,496.0,0.8706065088757395,260.0,0.46803098624118394,93.0,0.7696280991735538,44.0,0.4228395061728395,18.0
1,25,0.8465303076735666,1353.0,0.7250510230198951,1161.0,0.7843270356399583,496.0,0.8430029585798815,260.0,0.5338189386056191,93.0,0.7866735537190082,44.0,0.7314814814814815,18.0
1,26,0.8462066448924921,1353.0,0.7247249653355056,1161.0,0.7550484521331946,496.0,0.8720414201183432,260.0,0.44305700080934207,93.0,0.7489669421487601,44.0,0.6790123456790124,18.0
1,27,0.8355011911336611,1353.0,0.7280218944582064,1161.0,0.7667895584027055,496.0,0.8666715976331361,260.0,0.4846803098624119,93.0,0.737603305785124,44.0,0.7407407407407408,18.0
1,28,0.8304220071025543,1353.0,0.7232556655768401,1161.0,0.7603936329344433,496.0,0.853284023668639,260.0,0.47901491501907734,93.0,0.7370867768595042,44.0,0.5401234567901234,18.0
1,29,0.8454623570625951,1353.0,0.7023315906496004,1161.0,0.7684093717481789,496.0,0.8799112426035504,260.0,0.5300034686090878,93.0,0.8140495867768596,44.0,0.6450617283950617,18.0
1,30,0.8420241569881937,1353.0,0.7232078141078,1161.0,0.7767116772892819,496.0,0.8663609467455621,260.0,0.4591282229159441,93.0,0.7913223140495868,44.0,0.6141975308641975,18.0
1,31,0.8376687758008401,1353.0,0.7371299950071257,1161.0,0.7753072970863684,496.0,0.8774408284023669,260.0,0.46699040351485716,93.0,0.8331611570247934,44.0,0.49382716049382713,18.0
1,32,0.8507365581617921,1353.0,0.7210927049879036,1161.0,0.7606293899583766,496.0,0.8738757396449706,260.0,0.5097699155971789,93.0,0.7861570247933884,44.0,0.7654320987654321,18.0
1,33,0.8479740894969925,1353.0,0.7290464352139332,1161.0,0.7416672086368367,496.0,0.8614940828402367,260.0,0.4757775465371719,93.0,0.78099173553719,44.0,0.5648148148148149,18.0
1,34,0.8465292151409721,1353.0,0.7200199418215163,1161.0,0.7492154981789803,496.0,0.8599556213017752,260.0,0.5076887501445254,93.0,0.7396694214876033,44.0,0.7592592592592593,18.0
1,35,0.8462407865360653,1353.0,0.7166985305518647,1161.0,0.7331108545785641,496.0,0.8647781065088757,260.0,0.5464215516244652,93.0,0.7045454545454546,44.0,0.5401234567901234,18.0
1,36,0.8530942435003871,1353.0,0.7217440784734417,1161.0,0.7806118301248699,496.0,0.8620710059171597,260.0,0.5016764943924154,93.0,0.6120867768595042,44.0,0.6111111111111112,18.0
1,37,0.8470241324062101,1353.0,0.7247279328684693,1161.0,0.7584222164412071,496.0,0.8726035502958579,260.0,0.4798242571395537,93.0,0.7742768595041323,44.0,0.7191358024691358,18.0
1,38,0.8390879756408932,1353.0,0.7157077454836003,1161.0,0.7625642234651404,496.0,0.8688757396449702,260.0,0.4595907041276448,93.0,0.7587809917355373,44.0,0.5709876543209876,18.0
1,39,0.8322317873450857,1353.0,0.7184319407443018,1161.0,0.7531745902705516,496.0,0.8502958579881656,260.0,0.45115042201410566,93.0,0.7964876033057853,44.0,0.5185185185185186,18.0
1,40,0.8456617442610629,1353.0,0.7078575079696806,1161.0,0.7499471579084286,496.0,0.8725147928994083,260.0,0.48468030986241184,93.0,0.6503099173553719,44.0,0.6388888888888888,18.0
1,41,0.8365276255060474,1353.0,0.6976080200545878,1161.0,0.7498211498439127,496.0,0.8594082840236686,260.0,0.4755463059313216,93.0,0.7355371900826446,44.0,0.6080246913580247,18.0
1,42,0.8459698384526679,1353.0,0.7231996533921498,1161.0,0.7466994016649324,496.0,0.8736686390532545,260.0,0.46814660654410917,93.0,0.8192148760330579,44.0,0.6419753086419754,18.0
1,43,0.8334330269325673,1353.0,0.7104199726838591,1161.0,0.7591863943808532,496.0,0.8700443786982249,260.0,0.4208579026477049,93.0,0.7644628099173554,44.0,0.5617283950617283,18.0
1,44,0.8427564269595527,1353.0,0.7285204399961124,1161.0,0.7617675273152966,496.0,0.8655917159763313,260.0,0.5230662504335761,93.0,0.7582644628099173,44.0,0.6851851851851852,18.0
1,45,0.843951930750914,1353.0,0.7230802101903598,1161.0,0.748821214880333,496.0,0.8731213017751479,260.0,0.48572089258873863,93.0,0.7696280991735538,44.0,0.70679012345679,18.0
1,46,0.8364882943326511,1353.0,0.7019142813265762,1161.0,0.7503922509105099,496.0,0.8610502958579881,260.0,0.4770493698693491,93.0,0.7696280991735537,44.0,0.7037037037037037,18.0
1,47,0.848743778709708,1353.0,0.6992353409435718,1161.0,0.7463335718002081,496.0,0.870310650887574,260.0,0.43380737657532664,93.0,0.7355371900826446,44.0,0.7777777777777778,18.0
1,48,0.8427561538264041,1353.0,0.7181867483331739,1161.0,0.7375495902705514,496.0,0.8686982248520709,260.0,0.4841022083477859,93.0,0.6745867768595042,44.0,0.6203703703703703,18.0
1,49,0.8533763900428765,1353.0,0.7203919962668436,1161.0,0.7530526469823101,496.0,0.8663461538461539,260.0,0.46259683200369983,93.0,0.8135330578512396,44.0,0.7407407407407407,18.0
1,50,0.8346408217156148,1353.0,0.7240735918499674,1161.0,0.7502357570239333,496.0,0.8640976331360947,260.0,0.48468030986241184,93.0,0.7608471074380166,44.0,0.6512345679012346,18.0
1,51,0.8514262193619719,1353.0,0.7163876814739143,1161.0,0.7355375260145681,496.0,0.8610798816568047,260.0,0.4835241068331599,93.0,0.8662190082644627,44.0,0.5895061728395061,18.0
1,52,0.8342666293020519,1353.0,0.7162304022268368,1161.0,0.7561743951612903,496.0,0.8630769230769231,260.0,0.4945080356110532,93.0,0.7365702479338844,44.0,0.6481481481481481,18.0
1,53,0.829241798767514,1353.0,0.7136972419006751,1161.0,0.7530770356399583,496.0,0.861775147928994,260.0,0.4887270204647936,93.0,0.7794421487603305,44.0,0.5895061728395061,18.0
