EPOCH,BATCH,TOP1,TOP5,TOP10,TOP20
0,0,53.112648221343875,66.79841897233202,71.68972332015811,76.38339920948617
1,0,71.5909090909091,80.38537549407114,82.5592885375494,84.53557312252964
1,1,72.38142292490119,82.80632411067194,85.57312252964427,88.43873517786561
1,2,72.72727272727273,83.54743083003953,86.46245059288538,88.73517786561264
1,3,71.88735177865613,83.2509881422925,86.56126482213439,89.08102766798419
1,4,73.66600790513834,84.83201581027669,86.80830039525692,89.57509881422925
1,5,73.22134387351778,84.78260869565217,86.6600790513834,89.27865612648222
1,6,73.56719367588933,84.63438735177866,87.05533596837944,89.52569169960475
1,7,73.02371541501977,85.12845849802372,87.59881422924902,89.77272727272727
1,8,73.17193675889328,83.94268774703558,86.85770750988142,89.32806324110672
1,9,73.51778656126481,84.43675889328063,87.20355731225297,90.41501976284584
1,10,73.36956521739131,84.88142292490119,87.25296442687747,89.67391304347827
1,11,73.56719367588933,84.83201581027669,87.30237154150198,89.42687747035573
1,12,72.4308300395257,84.68379446640316,87.10474308300395,89.47628458498023
1,13,74.01185770750988,84.38735177865613,87.45059288537549,89.42687747035573
1,14,72.87549407114624,84.48616600790514,86.6106719367589,89.52569169960475
1,15,73.51778656126481,84.88142292490119,87.30237154150198,89.77272727272727
1,16,72.62845849802372,84.88142292490119,87.30237154150198,89.72332015810277
1,17,73.02371541501977,84.73320158102767,87.15415019762845,89.47628458498023
1,18,73.81422924901186,85.0296442687747,87.05533596837944,89.32806324110672
1,19,73.76482213438736,85.12845849802372,87.64822134387352,89.9209486166008
1,20,73.41897233201581,84.83201581027669,87.15415019762845,89.52569169960475
1,21,73.2707509881423,85.37549407114624,88.04347826086956,90.51383399209486
1,22,72.87549407114624,84.83201581027669,87.59881422924902,89.27865612648222
1,23,72.97430830039525,85.27667984189723,87.54940711462451,89.72332015810277
1,24,73.12252964426878,85.17786561264822,87.59881422924902,89.67391304347827
1,25,72.82608695652173,84.83201581027669,87.54940711462451,89.9703557312253
1,26,72.23320158102767,85.27667984189723,87.99407114624506,89.62450592885376
1,27,73.41897233201581,85.17786561264822,87.64822134387352,89.72332015810277
1,28,73.51778656126481,84.9308300395257,87.59881422924902,89.82213438735178
1,29,74.65415019762845,85.17786561264822,87.64822134387352,90.0691699604743
1,30,73.71541501976284,84.28853754940711,87.00592885375494,90.01976284584981
1,31,73.07312252964427,85.62252964426878,88.09288537549406,90.41501976284584
1,32,75.04940711462451,85.17786561264822,87.45059288537549,90.21739130434783
1,33,73.46837944664031,85.52371541501977,87.74703557312253,89.9209486166008
1,34,72.67786561264822,85.57312252964427,87.54940711462451,89.42687747035573
1,35,72.87549407114624,84.88142292490119,87.15415019762845,89.9209486166008
1,36,74.01185770750988,85.37549407114624,87.54940711462451,89.67391304347827
1,37,74.60474308300395,85.52371541501977,87.5,89.72332015810277
1,38,74.01185770750988,85.17786561264822,86.95652173913044,89.72332015810277
1,39,73.46837944664031,85.12845849802372,87.59881422924902,89.87154150197628
1,40,74.1106719367589,85.0296442687747,87.45059288537549,89.62450592885376
1,41,73.22134387351778,85.52371541501977,87.89525691699605,89.9209486166008
1,42,74.06126482213439,85.17786561264822,87.64822134387352,90.26679841897233
1,43,72.87549407114624,85.37549407114624,87.74703557312253,89.77272727272727
1,44,73.71541501976284,84.58498023715416,87.05533596837944,89.67391304347827
1,45,74.2094861660079,85.32608695652173,87.79644268774703,89.72332015810277
1,46,75.34584980237155,85.37549407114624,87.54940711462451,89.87154150197628
1,47,73.02371541501977,85.32608695652173,87.64822134387352,89.62450592885376
1,48,73.3201581027668,85.57312252964427,87.74703557312253,90.21739130434783
1,49,73.76482213438736,85.7707509881423,87.59881422924902,89.62450592885376
1,50,73.17193675889328,85.52371541501977,87.69762845849802,89.57509881422925
1,51,74.75296442687747,85.67193675889328,87.74703557312253,89.82213438735178
1,52,72.97430830039525,85.32608695652173,87.99407114624506,89.67391304347827
1,53,75.14822134387352,85.57312252964427,87.59881422924902,89.72332015810277
1,54,73.36956521739131,85.52371541501977,87.79644268774703,89.82213438735178
1,55,73.46837944664031,85.32608695652173,87.5,90.01976284584981
1,56,73.66600790513834,84.9308300395257,87.30237154150198,89.82213438735178
1,57,74.2588932806324,85.47430830039525,87.74703557312253,89.9703557312253
1,58,73.76482213438736,85.0790513833992,87.25296442687747,89.9703557312253
1,59,73.96245059288538,85.7707509881423,87.89525691699605,89.77272727272727
1,60,73.71541501976284,84.9308300395257,87.89525691699605,89.67391304347827
1,61,73.56719367588933,85.22727272727273,87.74703557312253,89.32806324110672
1,62,74.40711462450594,85.12845849802372,87.84584980237155,89.62450592885376
2,0,73.12252964426878,85.27667984189723,87.74703557312253,89.9703557312253
2,1,73.71541501976284,84.98023715415019,87.74703557312253,90.0691699604743
2,2,72.77667984189723,85.22727272727273,87.5,89.82213438735178
2,3,73.81422924901186,85.17786561264822,87.54940711462451,89.82213438735178
2,4,74.1600790513834,85.52371541501977,87.40118577075098,89.67391304347827
2,5,72.77667984189723,85.12845849802372,87.69762845849802,90.21739130434783
2,6,74.1600790513834,85.57312252964427,87.64822134387352,89.67391304347827
2,7,72.97430830039525,85.0296442687747,87.40118577075098,89.47628458498023
2,8,74.95059288537549,85.72134387351778,87.5,89.87154150197628
2,9,73.3201581027668,85.67193675889328,87.79644268774703,89.82213438735178
2,10,73.56719367588933,84.88142292490119,87.84584980237155,90.11857707509881
2,11,72.13438735177866,85.17786561264822,87.84584980237155,90.01976284584981
2,12,74.75296442687747,85.27667984189723,87.54940711462451,89.47628458498023
2,13,71.78853754940711,85.47430830039525,87.25296442687747,89.67391304347827
2,14,73.66600790513834,85.17786561264822,87.35177865612648,89.72332015810277
2,15,73.07312252964427,85.27667984189723,87.25296442687747,89.57509881422925
2,16,74.06126482213439,85.37549407114624,87.69762845849802,89.87154150197628
2,17,73.17193675889328,85.47430830039525,87.59881422924902,89.77272727272727
2,18,73.81422924901186,85.17786561264822,87.64822134387352,90.16798418972331
2,19,73.91304347826086,85.27667984189723,87.5,89.9703557312253
2,20,75.44466403162056,85.42490118577075,87.45059288537549,89.77272727272727
2,21,74.50592885375494,85.17786561264822,87.59881422924902,89.57509881422925
2,22,73.71541501976284,85.37549407114624,87.64822134387352,89.9209486166008
2,23,74.2094861660079,85.62252964426878,87.74703557312253,89.67391304347827
2,24,73.91304347826086,85.22727272727273,87.25296442687747,89.37747035573122
2,25,73.41897233201581,85.42490118577075,87.69762845849802,89.77272727272727
2,26,71.88735177865613,85.86956521739131,88.04347826086956,90.31620553359684
2,27,73.76482213438736,85.42490118577075,87.64822134387352,89.82213438735178
2,28,74.65415019762845,84.98023715415019,87.25296442687747,89.72332015810277
2,29,74.1106719367589,85.8201581027668,87.64822134387352,89.77272727272727
2,30,73.3201581027668,84.98023715415019,87.69762845849802,90.26679841897233
2,31,72.23320158102767,85.22727272727273,87.84584980237155,89.82213438735178
2,32,72.77667984189723,85.62252964426878,88.04347826086956,90.16798418972331
2,33,74.40711462450594,85.57312252964427,87.69762845849802,89.72332015810277
2,34,74.01185770750988,85.72134387351778,87.94466403162056,90.01976284584981
2,35,74.01185770750988,85.86956521739131,88.09288537549406,89.82213438735178
2,36,73.22134387351778,85.17786561264822,87.79644268774703,89.72332015810277
2,37,73.66600790513834,85.96837944664031,87.84584980237155,89.82213438735178
2,38,72.5296442687747,85.0296442687747,87.25296442687747,89.67391304347827
2,39,73.76482213438736,85.0790513833992,87.64822134387352,90.0691699604743
2,40,73.66600790513834,84.98023715415019,87.5,89.77272727272727
2,41,73.02371541501977,85.62252964426878,87.79644268774703,89.72332015810277
2,42,74.2094861660079,84.9308300395257,87.69762845849802,89.67391304347827
2,43,73.2707509881423,85.27667984189723,87.84584980237155,89.87154150197628
2,44,73.61660079051383,85.47430830039525,87.74703557312253,89.62450592885376
2,45,74.2588932806324,85.32608695652173,87.35177865612648,89.47628458498023
2,46,74.2588932806324,85.42490118577075,87.30237154150198,89.27865612648222
2,47,73.61660079051383,85.72134387351778,87.99407114624506,90.0691699604743
2,48,72.08498023715416,84.83201581027669,87.45059288537549,89.62450592885376
2,49,73.66600790513834,85.47430830039525,87.64822134387352,89.82213438735178
2,50,73.56719367588933,85.72134387351778,87.94466403162056,89.67391304347827
2,51,74.2094861660079,85.42490118577075,87.54940711462451,89.42687747035573
2,52,72.92490118577075,85.47430830039525,87.59881422924902,90.16798418972331
2,53,74.70355731225297,85.37549407114624,88.19169960474308,90.41501976284584
2,54,73.86363636363636,85.12845849802372,87.40118577075098,89.9209486166008
2,55,74.45652173913044,85.57312252964427,87.69762845849802,89.77272727272727
2,56,73.96245059288538,85.72134387351778,87.84584980237155,89.9209486166008
2,57,73.61660079051383,85.32608695652173,87.30237154150198,89.47628458498023
2,58,73.56719367588933,85.0790513833992,87.45059288537549,89.72332015810277
2,59,73.71541501976284,85.62252964426878,87.54940711462451,89.47628458498023
2,60,74.1600790513834,85.27667984189723,87.25296442687747,89.57509881422925
2,61,72.62845849802372,85.57312252964427,87.59881422924902,89.42687747035573
2,62,73.41897233201581,85.8201581027668,87.5,89.47628458498023
3,0,73.3201581027668,85.52371541501977,88.3893280632411,90.01976284584981
3,1,73.61660079051383,85.0790513833992,87.5,89.9209486166008
3,2,73.66600790513834,85.52371541501977,87.74703557312253,89.57509881422925
3,3,73.66600790513834,85.42490118577075,87.59881422924902,89.42687747035573
3,4,75.59288537549406,85.22727272727273,87.64822134387352,89.9209486166008
3,5,75.14822134387352,85.96837944664031,87.69762845849802,89.08102766798419
3,6,72.13438735177866,85.62252964426878,87.5,89.77272727272727
3,7,73.91304347826086,85.7707509881423,87.84584980237155,89.72332015810277
3,8,75.24703557312253,85.7707509881423,87.99407114624506,90.0691699604743
3,9,74.50592885375494,85.47430830039525,87.59881422924902,90.21739130434783
3,10,73.61660079051383,85.52371541501977,87.5,89.77272727272727
3,11,72.5790513833992,86.01778656126481,88.2905138339921,89.87154150197628
3,12,72.72727272727273,85.37549407114624,87.59881422924902,89.72332015810277
3,13,73.36956521739131,84.9308300395257,87.59881422924902,89.82213438735178
3,14,73.02371541501977,85.52371541501977,87.69762845849802,89.72332015810277
3,15,74.01185770750988,85.67193675889328,87.59881422924902,89.77272727272727
3,16,74.35770750988142,85.8201581027668,87.59881422924902,89.87154150197628
3,17,73.02371541501977,85.57312252964427,87.45059288537549,89.72332015810277
3,18,75.24703557312253,86.01778656126481,88.14229249011858,90.01976284584981
3,19,74.01185770750988,85.7707509881423,88.09288537549406,90.66205533596839
3,20,74.70355731225297,85.96837944664031,88.14229249011858,89.67391304347827
3,21,73.22134387351778,86.06719367588933,88.14229249011858,89.87154150197628
3,22,74.2588932806324,85.67193675889328,87.45059288537549,89.42687747035573
3,23,72.92490118577075,86.01778656126481,87.69762845849802,89.82213438735178
3,24,75.0,85.7707509881423,87.79644268774703,90.0691699604743
3,25,73.2707509881423,85.12845849802372,87.54940711462451,89.9209486166008
3,26,73.02371541501977,85.32608695652173,87.5,89.87154150197628
3,27,75.24703557312253,85.67193675889328,87.40118577075098,89.87154150197628
3,28,74.45652173913044,85.52371541501977,87.35177865612648,89.72332015810277
3,29,73.86363636363636,85.0296442687747,87.30237154150198,89.37747035573122
3,30,73.86363636363636,85.0296442687747,87.69762845849802,89.72332015810277
3,31,74.2588932806324,85.27667984189723,87.00592885375494,89.82213438735178
3,32,74.1106719367589,85.32608695652173,87.40118577075098,89.72332015810277
3,33,73.12252964426878,85.32608695652173,87.64822134387352,89.9703557312253
3,34,74.70355731225297,85.52371541501977,87.35177865612648,89.67391304347827
3,35,73.17193675889328,85.32608695652173,87.10474308300395,89.52569169960475
3,36,73.07312252964427,85.67193675889328,88.14229249011858,90.0691699604743
3,37,72.62845849802372,85.0296442687747,87.30237154150198,89.37747035573122
3,38,73.91304347826086,85.12845849802372,87.54940711462451,89.9209486166008
3,39,72.5790513833992,85.32608695652173,87.64822134387352,90.0691699604743
3,40,73.17193675889328,85.62252964426878,88.14229249011858,89.82213438735178
3,41,73.02371541501977,85.32608695652173,87.59881422924902,89.67391304347827
3,42,74.35770750988142,85.22727272727273,87.40118577075098,89.9209486166008
3,43,73.3201581027668,85.37549407114624,87.59881422924902,89.62450592885376
3,44,74.1600790513834,85.57312252964427,87.69762845849802,89.82213438735178
3,45,74.01185770750988,85.52371541501977,87.59881422924902,89.67391304347827
3,46,72.82608695652173,84.83201581027669,87.54940711462451,89.37747035573122
3,47,72.87549407114624,85.37549407114624,87.5,89.9703557312253
3,48,73.86363636363636,85.0790513833992,87.5,89.57509881422925
3,49,73.66600790513834,85.62252964426878,87.89525691699605,89.67391304347827
3,50,73.46837944664031,85.0296442687747,87.15415019762845,90.01976284584981
3,51,73.07312252964427,85.17786561264822,87.20355731225297,89.42687747035573
3,52,74.2094861660079,85.7707509881423,87.59881422924902,89.82213438735178
3,53,73.56719367588933,86.01778656126481,88.19169960474308,90.0691699604743
3,54,74.55533596837944,85.8201581027668,87.69762845849802,90.11857707509881
3,55,73.86363636363636,85.37549407114624,87.59881422924902,89.32806324110672
3,56,74.40711462450594,85.62252964426878,87.64822134387352,89.57509881422925
3,57,73.66600790513834,85.32608695652173,87.54940711462451,89.42687747035573
3,58,74.1106719367589,85.32608695652173,87.5,89.52569169960475
3,59,73.22134387351778,85.42490118577075,87.84584980237155,89.9703557312253
3,60,75.04940711462451,85.52371541501977,87.20355731225297,89.32806324110672
3,61,74.85177865612648,85.27667984189723,87.05533596837944,89.47628458498023
