EPOCH,BATCH,TOP1,TOP5,TOP10,TOP20
0,0,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
EPOCH,BATCH,TOP1,TOP5,TOP10,TOP20
0,0,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,0,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,1,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,2,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,3,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,4,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,5,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,6,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,7,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,8,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,9,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,10,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,11,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,12,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,13,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,14,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,15,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,16,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,17,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,18,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,19,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,20,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,21,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,22,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,23,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,24,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,25,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,26,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,27,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,28,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,29,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,30,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,31,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,32,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,33,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,34,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,35,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,36,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,37,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,38,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,39,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,40,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,41,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,42,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,43,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,44,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,45,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,46,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,47,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,48,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,49,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,50,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,51,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,52,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,53,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,54,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,55,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,56,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,57,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,58,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,59,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,60,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,61,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
1,62,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,0,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,1,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,2,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,3,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,4,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,5,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,6,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,7,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,8,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,9,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,10,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,11,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,12,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,13,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,14,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,15,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,16,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,17,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,18,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,19,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,20,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,21,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,22,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,23,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,24,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,25,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,26,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,27,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
2,28,76.55550024888004,86.70980587356894,89.14883026381284,91.13987058237929
