EPOCH,BATCH,PheCodePheCode,N,RXNORMRXNORM,N,LOINCRXNORM,N,LOINCLOINC,N,LOINCPheCode,N,CCSPheCode,N,PheCodeRXNORM,N
0,0,0.687008755,13851.0,0.6578979241934567,2735.0,0.7880330050572265,1105.0,0.7081608078042912,919.0,0.6851886094674555,104.0,,0.0,,0.0
1,0,0.9038103800000001,13851.0,0.8814788325217491,2735.0,0.9769603406973649,1105.0,0.9737627003851707,919.0,0.9264977810650886,104.0,,0.0,,0.0
1,1,0.9049134849999999,13851.0,0.8608759763242416,2735.0,0.9687131713109888,1105.0,0.9640499620512906,919.0,0.9270525147928994,104.0,,0.0,,0.0
1,2,0.90445897,13851.0,0.8640688615649932,2735.0,0.9697659753076309,1105.0,0.9634247851842556,919.0,0.9434171597633136,104.0,,0.0,,0.0
1,3,0.903880275,13851.0,0.8656685460664619,2735.0,0.9703740709649681,1105.0,0.963142981975251,919.0,0.940735946745562,104.0,,0.0,,0.0
1,4,0.906974185,13851.0,0.8577481292340805,2735.0,0.9688794250731967,1105.0,0.9635810794010141,919.0,0.9315828402366864,104.0,,0.0,,0.0
1,5,0.90131716,13851.0,0.8691069453124739,2735.0,0.9704305808644377,1105.0,0.9634011042423222,919.0,0.9099482248520709,104.0,,0.0,,0.0
1,6,0.9039490749999999,13851.0,0.8642978653716966,2735.0,0.9709154194222068,1105.0,0.9631749512468608,919.0,0.919008875739645,104.0,,0.0,,0.0
1,7,0.903794135,13851.0,0.8685994071033959,2735.0,0.9714403881984399,1105.0,0.9690430886578943,919.0,0.9307507396449703,104.0,,0.0,,0.0
1,8,0.9014262900000001,13851.0,0.8657047749232142,2735.0,0.9659867734075879,1105.0,0.9626646269482014,919.0,0.9122596153846154,104.0,,0.0,,0.0
1,9,0.905261915,13851.0,0.8627729780855523,2735.0,0.973617247804099,1105.0,0.961194040454153,919.0,0.917344674556213,104.0,,0.0,,0.0
1,10,0.90018729,13851.0,0.8599953878392697,2735.0,0.9715984521201448,1105.0,0.9605179495619617,919.0,0.9414755917159763,104.0,,0.0,,0.0
1,11,0.8993800100000001,13851.0,0.861477295134839,2735.0,0.9685788579267419,1105.0,0.963861698562922,919.0,0.9072670118343196,104.0,,0.0,,0.0
1,12,0.90063824,13851.0,0.8621759372211397,2735.0,0.9686378247783625,1105.0,0.9602906125194035,919.0,0.9250184911242604,104.0,,0.0,,0.0
1,13,0.9017549,13851.0,0.8684458689411082,2735.0,0.9714829753690547,1105.0,0.9695640693804237,919.0,0.9134615384615384,104.0,,0.0,,0.0
