EPOCH,BATCH,PheCodePheCode,N,PheCodeRXNORM,N,LOINCPheCode,N,LOINCRXNORM,N,RXNORMRXNORM,N,CCSPheCode,N,LOINCLOINC,N
0,0,0.7027180288231352,1416.0,0.8365552058769283,1311.0,0.7407485732292286,845.0,0.6310943968505023,511.0,0.668639053254438,117.0,0.8804759329367224,43.0,0.6905864197530864,36.0
1,0,0.8416298597146414,1416.0,0.7310500075346726,1311.0,0.6690073876965092,845.0,0.8369683020515393,511.0,0.7476075681203886,117.0,0.775013520822066,43.0,0.5131172839506173,36.0
1,1,0.851247795572792,1416.0,0.7619171465293088,1311.0,0.7461601484541859,845.0,0.8491733717318791,511.0,0.7618525823654029,117.0,0.7825851811790157,43.0,0.5895061728395062,36.0
1,2,0.8362332523380893,1416.0,0.7465848151037894,1311.0,0.7386352018486747,845.0,0.8506056579133812,511.0,0.7325589889692454,117.0,0.69118442401298,43.0,0.6373456790123457,36.0
1,3,0.8375222437677551,1416.0,0.7450866080067677,1311.0,0.7311340639333358,845.0,0.862443081942854,511.0,0.7413982029366645,117.0,0.7560843699296917,43.0,0.6126543209876544,36.0
1,4,0.8478820541670656,1416.0,0.7573861609883165,1311.0,0.7354406358320786,845.0,0.844964594957893,511.0,0.732047629483527,117.0,0.7512168739859383,43.0,0.6242283950617283,36.0
1,5,0.8550648959430558,1416.0,0.738694645611475,1311.0,0.718289975841182,845.0,0.8455945710992222,511.0,0.7157571772956389,117.0,0.7582477014602488,43.0,0.6118827160493827,36.0
1,6,0.8426208544798748,1416.0,0.7398268828972242,1311.0,0.7306396834844718,845.0,0.8469349458680075,511.0,0.7137847907078676,117.0,0.709572742022715,43.0,0.6257716049382717,36.0
1,7,0.8398124541159946,1416.0,0.7577416578956095,1311.0,0.7361310878470642,845.0,0.82922093588796,511.0,0.6898239462342026,117.0,0.7809626825310979,43.0,0.6813271604938271,36.0
1,8,0.8392129696128189,1416.0,0.7425259829838583,1311.0,0.7218094604530654,845.0,0.8449607653156965,511.0,0.6828110161443495,117.0,0.746349378042185,43.0,0.5925925925925926,36.0
1,9,0.8431752030865971,1416.0,0.7333819741540366,1311.0,0.7177248695773957,845.0,0.8447156682151188,511.0,0.6749214697932646,117.0,0.738236884802596,43.0,0.6890432098765432,36.0
1,10,0.8363197835870918,1416.0,0.733729907297345,1311.0,0.707409404432618,845.0,0.8319055150677273,511.0,0.6817882971729126,117.0,0.7009194159004868,43.0,0.5825617283950618,36.0
1,11,0.8465120176194582,1416.0,0.7369133791930161,1311.0,0.7079682083960646,845.0,0.8274669597619495,511.0,0.7090364526261962,117.0,0.7360735532720389,43.0,0.6141975308641975,36.0
1,12,0.8436709498388075,1416.0,0.744606599907722,1311.0,0.704258254262806,845.0,0.8446888607197429,511.0,0.7394988677039959,117.0,0.6836127636560303,43.0,0.6597222222222222,36.0
1,13,0.8308309094608829,1416.0,0.7325490873736924,1311.0,0.7195756451104653,845.0,0.8395533105341968,511.0,0.6944261816056688,117.0,0.7977285018929152,43.0,0.7152777777777778,36.0
1,14,0.8419281057486673,1416.0,0.7345514484317117,1311.0,0.691608136969994,845.0,0.8417323769440223,511.0,0.6792314997443202,117.0,0.680908599242834,43.0,0.5871913580246914,36.0
1,15,0.845002832838584,1416.0,0.7402297987864231,1311.0,0.7193221525856938,845.0,0.8519804994619353,511.0,0.7402293812550222,117.0,0.7917793401838832,43.0,0.5694444444444444,36.0
1,16,0.8369412126145105,1416.0,0.7381436544965704,1311.0,0.7122481705822625,845.0,0.8521490037185826,511.0,0.695375849222003,117.0,0.7285018929150893,43.0,0.5979938271604939,36.0
1,17,0.8539871205592262,1416.0,0.7453565761982311,1311.0,0.7150968103357725,845.0,0.8267240091758227,511.0,0.6936226166995397,117.0,0.7182260681449433,43.0,0.5578703703703703,36.0
1,18,0.8384611202879122,1416.0,0.7513584229202994,1311.0,0.6986218969924023,845.0,0.8485644586226309,511.0,0.6541748849441158,117.0,0.7820443482963764,43.0,0.6234567901234568,36.0
1,19,0.8473962821986019,1416.0,0.7417998616413018,1311.0,0.7052652218059592,845.0,0.8451790549208988,511.0,0.6803272700708598,117.0,0.8420767982693347,43.0,0.6651234567901234,36.0
1,20,0.844621546729867,1416.0,0.7302255572603116,1311.0,0.7336605861139316,845.0,0.8568058486295627,511.0,0.7252538534589816,117.0,0.8042184964845862,43.0,0.5756172839506173,36.0
1,21,0.843527562322449,1416.0,0.7391089071466516,1311.0,0.6882118973425301,845.0,0.8551705914116444,511.0,0.6920154868872818,117.0,0.7539210383991346,43.0,0.6697530864197531,36.0
1,22,0.842408640955664,1416.0,0.7447508932514352,1311.0,0.7253380483876615,845.0,0.846201569387372,511.0,0.6957411059975163,117.0,0.7230935640886966,43.0,0.6574074074074074,36.0
1,23,0.841002944556162,1416.0,0.7214414090477745,1311.0,0.6912250971604635,845.0,0.8392660873694571,511.0,0.6508875739644971,117.0,0.7317468902109248,43.0,0.5825617283950618,36.0
1,24,0.8462935698554054,1416.0,0.7283093067461212,1311.0,0.6979447498336893,845.0,0.8408783667341959,511.0,0.6986631602016218,117.0,0.7836668469442942,43.0,0.6296296296296295,36.0
1,25,0.8433861697628396,1416.0,0.7358695797630913,1311.0,0.7091124260355031,845.0,0.8336862986891134,511.0,0.5961721089926217,117.0,0.6814494321254732,43.0,0.6373456790123456,36.0
1,26,0.8501268792492579,1416.0,0.7292672865462166,1311.0,0.7125282728195791,845.0,0.8265478456347823,511.0,0.6699539776462854,117.0,0.7874526771227691,43.0,0.5887345679012346,36.0
1,27,0.8452272654728845,1416.0,0.7335059035177902,1311.0,0.7189874304121004,845.0,0.8392775762960467,511.0,0.6946453356709767,117.0,0.7571660356949702,43.0,0.548611111111111,36.0
1,28,0.8478386638577675,1416.0,0.7349133454469923,1311.0,0.7086838696124085,845.0,0.838216765407608,511.0,0.6630871502666374,117.0,0.7620335316387236,43.0,0.625,36.0
1,29,0.8538766498292317,1416.0,0.7145697294674354,1311.0,0.7039102272329401,845.0,0.8478981008804347,511.0,0.7531594711081891,117.0,0.7858301784748513,43.0,0.6689814814814814,36.0
1,30,0.8436347912477257,1416.0,0.7378093943112348,1311.0,0.7145408073946992,845.0,0.8429578624469115,511.0,0.690554459785229,117.0,0.7506760411032991,43.0,0.6381172839506173,36.0
1,31,0.8536205472565355,1416.0,0.7291003019105486,1311.0,0.7063100031511501,845.0,0.8330276002313104,511.0,0.6991745196873401,117.0,0.6468361276365602,43.0,0.5895061728395061,36.0
1,32,0.8284454399278625,1416.0,0.7160839368344252,1311.0,0.6924456426595706,845.0,0.8382091061232149,511.0,0.731609321352911,117.0,0.7176852352623039,43.0,0.6273148148148148,36.0
1,33,0.8453970861661719,1416.0,0.726346509992023,1311.0,0.7044851370750325,845.0,0.833525453716859,511.0,0.684929505442326,117.0,0.7020010816657651,43.0,0.5246913580246914,36.0
1,34,0.8429195992530881,1416.0,0.7262592357921966,1311.0,0.698066594306922,845.0,0.8578666595180013,511.0,0.7600993498429396,117.0,0.6495402920497566,43.0,0.6427469135802469,36.0
1,35,0.8403575760477513,1416.0,0.7250036509706927,1311.0,0.7158194741080495,845.0,0.8411541009723461,511.0,0.6757250346993937,117.0,0.76473769605192,43.0,0.5848765432098767,36.0
1,36,0.8435674614574356,1416.0,0.7305522536816622,1311.0,0.6889450649487063,845.0,0.8576004993853424,511.0,0.7020965738914456,117.0,0.6581936181719849,43.0,0.6728395061728395,36.0
1,37,0.8412109187972805,1416.0,0.7213785716238994,1311.0,0.69899373271244,845.0,0.8189345169480815,511.0,0.68449119731171,117.0,0.6203353163872364,43.0,0.5794753086419753,36.0
1,38,0.849218675189122,1416.0,0.7395324779298094,1311.0,0.6868681068590036,845.0,0.8269767655607937,511.0,0.6838337351157864,117.0,0.744186046511628,43.0,0.6049382716049383,36.0
1,39,0.8447347605253919,1416.0,0.7231624562683531,1311.0,0.6907643289800778,845.0,0.8450641656550028,511.0,0.6884359704872525,117.0,0.7295835586803677,43.0,0.6651234567901234,36.0
