EPOCH,BATCH,P_LOSS_one_one,N_LOSS_one_one,P_LOSS_hie,N_LOSS_hie,P_LOSS_OTOL,N_LOSS_OTOL,P_LOSS_LTOL,N_LOSS_LTOL,P_LOSS_REL,N_LOSS_REL,P_LOSS_SIM_NO_HIE,N_LOSS_SIM_NO_HIE,P_LOSS_SAP1,P_LOSS_SAP2,P_LOSS_SVD1,P_LOSS_SVD2
EPOCH,BATCH,P_LOSS_one_one,N_LOSS_one_one,P_LOSS_hie,N_LOSS_hie,P_LOSS_OTOL,N_LOSS_OTOL,P_LOSS_LTOL,N_LOSS_LTOL,P_LOSS_REL,N_LOSS_REL,P_LOSS_SIM_NO_HIE,N_LOSS_SIM_NO_HIE,P_LOSS_SAP1,P_LOSS_SAP2,P_LOSS_SVD1,P_LOSS_SVD2
1,21,,,,,,,,,272.65338134765625,471.5301513671875,,,,,113.30601182956272,113.45500203968354
1,22,,,,,,,,,260.514892578125,446.4938049316406,,,,,110.13902027527054,110.9998296022656
1,23,,,,,,,,,316.9033508300781,542.37939453125,,,,,113.82620647518083,111.71734627699159
1,24,,,,,,,,,292.2443542480469,498.0039978027344,,,,,115.41690786090632,114.60863924768869
1,25,,,,,,,,,335.8221740722656,574.4672241210938,,,,,117.81865875989313,116.92125817329068
1,26,,,,,,,,,290.5331726074219,500.038330078125,,,,,114.55434562542708,112.88333167200757
1,27,,,,,,,,,349.37554931640625,587.6107177734375,,,,,112.08435754698807,114.21399248884717
1,28,,,,,,,,,314.8663330078125,528.9606323242188,,,,,115.07251907989736,114.2378646402447
1,29,,,,,,,,,297.3456115722656,502.1636657714844,,,,,109.20619222321318,109.344178065511
1,30,,,,,,,,,305.99774169921875,526.8931884765625,,,,,113.67953793357135,112.3851372995835
1,31,,,,,,,,,319.3917541503906,532.832275390625,,,,,114.20883828476701,117.30783411382947
1,32,,,,,,,,,327.929443359375,572.0254516601562,,,,,120.85480794186563,119.41403192585936
1,33,,,,,,,,,356.8629455566406,614.4634399414062,,,,,119.55926024434736,119.16677399312198
1,34,,,,,,,,,349.24530029296875,585.4686889648438,,,,,114.61334733949981,113.08125961396833
1,35,,,,,,,,,294.93951416015625,505.09295654296875,,,,,116.4088814861325,116.12655114418715
1,36,,,,,,,,,302.15478515625,510.5187683105469,,,,,118.34105738709366,117.82510931300621
1,37,,,,,,,,,358.91925048828125,631.4259033203125,,,,,122.21874295004112,119.3014247429055
1,38,,,,,,,,,292.830322265625,505.054931640625,,,,,117.59018147311798,120.15037606398934
1,39,,,,,,,,,229.225830078125,392.8818054199219,,,,,110.53411231957307,111.04712866098058
1,40,,,,,,,,,252.95822143554688,436.3116760253906,,,,,112.0587470481252,110.85572185645157
1,41,,,,,,,,,300.1647644042969,514.4661865234375,,,,,110.2924567792735,109.50315873940775
1,42,,,,,,,,,281.539306640625,487.51141357421875,,,,,118.24436882001389,118.90296959483173
1,43,,,,,,,,,384.1007995605469,655.9176025390625,,,,,120.07856298876453,119.46361710096451
1,44,,,,,,,,,365.90325927734375,619.819580078125,,,,,116.32306806361193,114.97941234436473
1,45,,,,,,,,,274.7191162109375,461.6094970703125,,,,,114.7605885874346,114.12232903289812
1,46,,,,,,,,,259.1264953613281,455.6360168457031,,,,,114.35880401560158,112.42381299490874
1,47,,,,,,,,,263.53985595703125,444.88482666015625,,,,,109.03371332212893,108.01738788830875
1,48,,,,,,,,,280.501708984375,474.93682861328125,,,,,110.90786001869782,113.47034964939681
1,49,,,,,,,,,240.73439025878906,405.8544921875,,,,,111.31972023555124,112.18123143837556
1,50,,,,,,,,,367.353515625,612.8281860351562,,,,,119.62886291440722,118.41592654857828
1,51,,,,,,,,,249.30978393554688,433.9896240234375,,,,,109.10844561825925,108.87303107157766
1,52,,,,,,,,,252.4221649169922,431.0576171875,,,,,111.61749037250759,112.1708490954044
1,53,,,,,,,,,322.23974609375,544.1198120117188,,,,,118.91309641132715,117.99669865964454
1,54,,,,,,,,,309.7154846191406,518.1214599609375,,,,,113.9870914351525,112.86321775456727
1,55,,,,,,,,,347.32293701171875,597.3308715820312,,,,,119.2133756343343,118.70618526467624
1,56,,,,,,,,,353.7341613769531,607.3524780273438,,,,,118.52475306307271,116.3743716390435
1,57,,,,,,,,,235.99349975585938,395.50732421875,,,,,110.94427131942903,110.30532765934478
1,58,,,,,,,,,316.9858093261719,538.3564453125,,,,,110.99015446873987,111.02127793424404
1,59,,,,,,,,,289.5599670410156,506.849853515625,,,,,115.73136549816927,115.24955275841572
1,60,,,,,,,,,354.79241943359375,601.0363159179688,,,,,115.20121837745133,115.65653293122095
1,61,,,,,,,,,332.4263000488281,564.0617065429688,,,,,117.60534522542142,116.14423880179822
1,62,,,,,,,,,329.9004821777344,563.445068359375,,,,,113.0799501634603,112.98232738622352
2,0,,,,,,,,,255.17303466796875,431.97119140625,,,,,108.37988898241242,109.02712476032542
2,1,,,,,,,,,303.1458435058594,505.888916015625,,,,,114.79756451696771,113.10898282777767
2,2,,,,,,,,,348.66302490234375,598.8580932617188,,,,,118.88722282123913,116.0670863537343
2,3,,,,,,,,,276.737548828125,466.5568542480469,,,,,114.39055751856407,114.65306200961201
2,4,,,,,,,,,288.6559143066406,488.00653076171875,,,,,107.95187641201859,106.95526435615604
2,5,,,,,,,,,296.4685363769531,506.10565185546875,,,,,113.77113040339354,113.72152228063857
2,6,,,,,,,,,355.22216796875,607.90576171875,,,,,115.3651463304812,114.5455592416925
2,7,,,,,,,,,369.15325927734375,643.11474609375,,,,,114.98842713383256,112.87204995864768
2,8,,,,,,,,,287.4222412109375,486.15966796875,,,,,111.83206846851874,111.48076566554728
2,9,,,,,,,,,242.41824340820312,413.07696533203125,,,,,106.53602289320176,105.30473744737478
2,10,,,,,,,,,300.4492492675781,502.80853271484375,,,,,113.57947074989954,114.15050267219473
2,11,,,,,,,,,275.4380798339844,480.15673828125,,,,,109.49421620276462,108.41372686006507
2,12,,,,,,,,,289.201416015625,504.2794494628906,,,,,119.20418400063754,117.64411409439468
2,13,,,,,,,,,222.57424926757812,380.51202392578125,,,,,105.71028700906619,104.46384712753148
2,14,,,,,,,,,280.02154541015625,482.3689270019531,,,,,112.72368769054283,111.36158777619005
2,15,,,,,,,,,310.96826171875,532.063232421875,,,,,113.02905384469088,110.88818209489911
2,16,,,,,,,,,249.4998016357422,420.07904052734375,,,,,104.64057080926062,105.4995163427067
2,17,,,,,,,,,255.8696746826172,452.6025695800781,,,,,114.64362135045447,114.16022771542042
2,18,,,,,,,,,214.61622619628906,358.14508056640625,,,,,104.49189105326961,105.73692848293898
2,19,,,,,,,,,390.99310302734375,665.7064208984375,,,,,115.63503762536256,115.04243737526356
2,20,,,,,,,,,243.2451171875,420.1451110839844,,,,,108.12931040317378,106.95064699676017
2,21,,,,,,,,,373.3538818359375,643.7002563476562,,,,,121.53752288012544,122.74477555505378
2,22,,,,,,,,,240.1004180908203,401.2802429199219,,,,,110.56975779646801,111.20103207926982
2,23,,,,,,,,,307.8436584472656,538.7175903320312,,,,,117.73091593200365,116.87410387723551
2,24,,,,,,,,,320.48193359375,558.5301513671875,,,,,117.14045016353931,116.05734050386309
2,25,,,,,,,,,314.0280456542969,536.3659057617188,,,,,115.16825974899187,115.09375984897781
2,26,,,,,,,,,247.633544921875,418.0465393066406,,,,,105.99755460149011,106.09424195248772
2,27,,,,,,,,,231.00076293945312,393.9333801269531,,,,,113.34306542138333,112.0093993570556
2,28,,,,,,,,,325.49383544921875,554.6337280273438,,,,,120.06732391485254,118.0004395793986
2,29,,,,,,,,,283.8536376953125,491.47344970703125,,,,,116.67542436519065,113.50682913406371
2,30,,,,,,,,,353.7817687988281,598.8023681640625,,,,,117.36866811422051,116.18447619923465
2,31,,,,,,,,,312.4888000488281,531.7369384765625,,,,,115.87356493936527,115.55467589518567
2,32,,,,,,,,,286.4945068359375,490.845458984375,,,,,112.44243903921827,113.63927414778571
2,33,,,,,,,,,297.658203125,511.2059326171875,,,,,114.12715929355275,113.05151170856671
2,34,,,,,,,,,318.061767578125,540.0536499023438,,,,,112.46984505758329,113.31303749674737
2,35,,,,,,,,,273.6526794433594,463.91156005859375,,,,,106.99613778462503,106.872008123116
2,36,,,,,,,,,277.2095031738281,473.7945861816406,,,,,108.35695983271826,109.36504760090573
2,37,,,,,,,,,273.98394775390625,462.4377746582031,,,,,109.36310009332843,111.37500753403222
2,38,,,,,,,,,284.2098693847656,483.1558532714844,,,,,109.7267914846792,109.14437511082005
2,39,,,,,,,,,354.9404602050781,613.2568969726562,,,,,118.56437875942446,116.68199276145918
2,40,,,,,,,,,352.45330810546875,608.7662353515625,,,,,118.06788537609617,116.39952079346511
2,41,,,,,,,,,328.4312744140625,546.6458129882812,,,,,109.23398094200452,109.57696967402735
2,42,,,,,,,,,303.8365478515625,532.8244018554688,,,,,109.75999773193064,109.8430726431982
2,43,,,,,,,,,316.3589172363281,536.137451171875,,,,,111.75606690445845,111.58211743526974
2,44,,,,,,,,,350.6344299316406,588.5665283203125,,,,,113.59827595006453,114.35697936873603
2,45,,,,,,,,,271.9993591308594,469.43505859375,,,,,112.77015450018564,110.94520836925749
2,46,,,,,,,,,321.7326354980469,559.7803344726562,,,,,116.68371784251455,113.76651734526985
2,47,,,,,,,,,319.9710693359375,538.1212158203125,,,,,111.76633305451406,111.94796110043323
2,48,,,,,,,,,267.1587829589844,463.00054931640625,,,,,111.93624855877702,111.36190858591378
2,49,,,,,,,,,297.7824401855469,504.28594970703125,,,,,116.58747671103315,117.01649026339355
2,50,,,,,,,,,313.56048583984375,533.3483276367188,,,,,115.14314023502767,113.32484810713149
2,51,,,,,,,,,342.3109436035156,580.92724609375,,,,,115.26641285175315,114.31492684015313
2,52,,,,,,,,,414.15484619140625,712.8153076171875,,,,,119.61900849737022,118.05809909270238
2,53,,,,,,,,,310.1353759765625,519.4742431640625,,,,,112.36272831483882,112.30748122346145
2,54,,,,,,,,,379.2678527832031,652.589111328125,,,,,122.4110407202552,119.79577519531826
2,55,,,,,,,,,361.53375244140625,616.8901977539062,,,,,115.31619655489634,115.49027246932215
2,56,,,,,,,,,353.89337158203125,606.05908203125,,,,,113.28776555113578,112.07099992404767
2,57,,,,,,,,,288.4630126953125,487.6182861328125,,,,,116.86936450454927,115.71308586517208
2,58,,,,,,,,,287.8973388671875,487.41668701171875,,,,,114.23952685160553,115.18527664870722
2,59,,,,,,,,,300.7659912109375,513.1812744140625,,,,,112.36284126893851,112.61035033661923
2,60,,,,,,,,,314.1650085449219,538.75146484375,,,,,115.92002608426044,117.60182919968403
2,61,,,,,,,,,306.0245361328125,524.5244140625,,,,,109.25839425875412,109.5525944196494
2,62,,,,,,,,,271.4230041503906,463.8125915527344,,,,,111.21356403416368,110.94341866046027
3,0,,,,,,,,,329.451904296875,555.6227416992188,,,,,117.49261973692786,119.2733164330276
3,1,,,,,,,,,263.1304016113281,451.2475891113281,,,,,112.51106706580052,111.50904935086652
3,2,,,,,,,,,301.9111022949219,521.2433471679688,,,,,115.32047925847598,114.39558850706591
3,3,,,,,,,,,287.0584716796875,490.4948425292969,,,,,111.80269356625958,111.6412987063353
3,4,,,,,,,,,324.8696594238281,551.930419921875,,,,,118.78624918085374,118.2375085981201
3,5,,,,,,,,,351.4822692871094,607.6419067382812,,,,,114.87879314136362,113.81880232484
3,6,,,,,,,,,284.4811706542969,499.8852233886719,,,,,115.3092140789065,112.93721272257305
3,7,,,,,,,,,311.196533203125,523.7560424804688,,,,,109.57206215396326,109.9854207837691
3,8,,,,,,,,,332.2265319824219,578.18603515625,,,,,116.8414544705801,116.0240536711609
3,9,,,,,,,,,303.5018615722656,514.4134521484375,,,,,114.36596868595089,113.46155369430998
3,10,,,,,,,,,376.3574523925781,631.41015625,,,,,118.24626389657507,117.51497145184717
3,11,,,,,,,,,347.7283020019531,591.79541015625,,,,,110.71053077720134,107.79174899575729
3,12,,,,,,,,,361.06536865234375,614.9905395507812,,,,,111.8710154498891,113.55650015138478
3,13,,,,,,,,,311.37298583984375,525.3382568359375,,,,,110.15118658138219,110.65742716969982
3,14,,,,,,,,,400.12890625,682.20166015625,,,,,118.23065711637052,115.81626133312741
3,15,,,,,,,,,372.3739929199219,632.8427734375,,,,,118.64818339969308,117.71716843654706
3,16,,,,,,,,,264.56707763671875,449.82196044921875,,,,,111.83147386320663,112.09071882901378
3,17,,,,,,,,,255.08399963378906,438.0132751464844,,,,,105.95419869202324,107.10922498147225
3,18,,,,,,,,,346.2777099609375,582.55029296875,,,,,117.57565101579324,115.0443536540424
3,19,,,,,,,,,301.1302490234375,505.84539794921875,,,,,109.81398996698091,107.87794226993726
3,20,,,,,,,,,289.1970520019531,494.6006774902344,,,,,114.69549832884822,114.15137823339218
3,21,,,,,,,,,269.77386474609375,451.35382080078125,,,,,104.8554379069752,107.14294955908987
3,22,,,,,,,,,351.60284423828125,605.69677734375,,,,,117.53743410889697,115.36779739554989
3,23,,,,,,,,,316.3271484375,541.3545532226562,,,,,111.88247392090304,112.18458311783827
3,24,,,,,,,,,282.8631286621094,477.8876953125,,,,,112.82273889306228,113.42980378532546
3,25,,,,,,,,,313.224609375,532.6000366210938,,,,,110.0630863966792,108.75430444554523
3,26,,,,,,,,,294.4999694824219,501.84100341796875,,,,,110.6667537031819,111.26144864941745
3,27,,,,,,,,,381.49981689453125,657.2071533203125,,,,,117.85690531163446,114.85126829730056
3,28,,,,,,,,,408.4737548828125,691.437744140625,,,,,116.30265894742688,115.7521626538923
3,29,,,,,,,,,247.859619140625,424.5098571777344,,,,,108.11848319473386,108.81990877394188
3,30,,,,,,,,,239.92984008789062,399.6629333496094,,,,,107.4526362988214,108.42200177857089
3,31,,,,,,,,,310.7673034667969,537.2493896484375,,,,,109.78125631585705,108.52016472098019
3,32,,,,,,,,,261.4654846191406,449.29669189453125,,,,,109.55693254116747,107.8284630841312
3,33,,,,,,,,,246.103515625,409.1812744140625,,,,,111.24624964969365,113.12505183147323
3,34,,,,,,,,,314.5242614746094,539.1113891601562,,,,,118.86990601732468,117.25987083187884
3,35,,,,,,,,,288.052001953125,491.7947692871094,,,,,116.59781939396473,115.50177822043823
3,36,,,,,,,,,308.4207458496094,533.7537231445312,,,,,114.05365857395748,113.75969841530384
3,37,,,,,,,,,220.69480895996094,385.48876953125,,,,,105.39473721144859,105.5657650305081
3,38,,,,,,,,,276.73199462890625,469.742431640625,,,,,113.63661835424581,113.11380525966823
3,39,,,,,,,,,344.3359375,584.189453125,,,,,111.38377033271199,111.09780088715537
3,40,,,,,,,,,300.68658447265625,513.3956298828125,,,,,110.26867769155764,109.12654829158794
3,41,,,,,,,,,259.3068542480469,441.9482727050781,,,,,112.06364750983907,113.30404364698404
3,42,,,,,,,,,340.4144592285156,588.9734497070312,,,,,115.32310825370726,114.07270440265776
3,43,,,,,,,,,327.46026611328125,550.5762329101562,,,,,114.89898358326113,114.12763621908557
3,44,,,,,,,,,276.1690368652344,476.49700927734375,,,,,112.86431113695342,111.58265989881744
3,45,,,,,,,,,331.6172790527344,572.47509765625,,,,,114.41062787919478,115.36438123272005
3,46,,,,,,,,,238.0177001953125,397.5089111328125,,,,,103.27035932213174,103.74855002094822
3,47,,,,,,,,,309.5856018066406,526.49853515625,,,,,113.35576684062627,112.47114354729183
3,48,,,,,,,,,254.5994873046875,428.46673583984375,,,,,108.57519709756961,108.30559993018426
3,49,,,,,,,,,261.098876953125,452.0052490234375,,,,,115.13679444055626,114.6204636429439
3,50,,,,,,,,,267.8920593261719,454.8680419921875,,,,,109.44486453102233,110.0998350757542
3,51,,,,,,,,,302.0443420410156,513.7898559570312,,,,,111.70021647794843,109.52103554945673
3,52,,,,,,,,,239.24598693847656,405.96905517578125,,,,,105.14060673937355,104.8241589583895
3,53,,,,,,,,,350.00421142578125,609.5543823242188,,,,,119.44229704854982,119.63672730845136
3,54,,,,,,,,,276.8844299316406,471.9537353515625,,,,,110.0758841759283,109.74903742670497
3,55,,,,,,,,,289.0285949707031,490.5465393066406,,,,,110.27827040226752,109.65416007749711
3,56,,,,,,,,,353.5406494140625,600.9027099609375,,,,,117.52801295940667,116.65757401621008
3,57,,,,,,,,,286.56939697265625,488.5180358886719,,,,,112.04589422710718,112.6244908243755
3,58,,,,,,,,,300.6192626953125,510.3985595703125,,,,,117.67683163219381,116.68475021355425
3,59,,,,,,,,,351.435302734375,600.4322509765625,,,,,117.48334626398284,117.99862912906626
3,60,,,,,,,,,369.82421875,633.52197265625,,,,,113.1384692424674,112.31436704960554
3,61,,,,,,,,,358.7649841308594,616.8323974609375,,,,,116.92465389450275,116.68398466103129
3,62,,,,,,,,,309.2154235839844,534.71044921875,,,,,114.01996132136148,112.35482543713042
4,0,,,,,,,,,312.4560852050781,536.3148193359375,,,,,115.47870988720432,114.60926770880047
4,1,,,,,,,,,306.7084045410156,522.4832763671875,,,,,116.2847610097761,115.06948855549977
4,2,,,,,,,,,280.29400634765625,486.291259765625,,,,,120.31580929016701,118.2101780123718
4,3,,,,,,,,,281.4367980957031,477.1884765625,,,,,112.92937989909146,110.5262652347302
4,4,,,,,,,,,313.800537109375,536.6534423828125,,,,,113.31047708534798,111.51636883333275
4,5,,,,,,,,,321.78143310546875,549.0139770507812,,,,,114.53112978845749,114.69106095161149
4,6,,,,,,,,,267.4786376953125,460.6026611328125,,,,,107.01792405422812,105.2180179487735
4,7,,,,,,,,,337.39154052734375,578.5339965820312,,,,,114.97490670737322,115.8536194399745
4,8,,,,,,,,,297.6956481933594,516.48583984375,,,,,112.97412020832658,109.77370137206078
4,9,,,,,,,,,298.2921142578125,510.81024169921875,,,,,108.17241183826694,107.67673446381883
4,10,,,,,,,,,308.4585876464844,524.9669189453125,,,,,110.01036903330144,110.78583592016123
4,11,,,,,,,,,308.8216247558594,526.6083374023438,,,,,112.22248171014935,110.22681422475756
4,12,,,,,,,,,309.52166748046875,529.0234985351562,,,,,114.95454151522567,113.98185351705332
4,13,,,,,,,,,354.10430908203125,610.3478393554688,,,,,120.20336131459844,117.93346843932335
4,14,,,,,,,,,302.39666748046875,516.4757690429688,,,,,116.46741212192758,115.25385875065949
4,15,,,,,,,,,302.6385498046875,520.2593383789062,,,,,115.11344966986277,115.95777596941619
4,16,,,,,,,,,310.3101806640625,527.5028686523438,,,,,116.30295856775773,116.8691029464357
4,17,,,,,,,,,311.32183837890625,533.4026489257812,,,,,117.02460185670404,115.55350855349978
4,18,,,,,,,,,316.0310974121094,541.4386596679688,,,,,112.45034175174173,114.13165643589825
4,19,,,,,,,,,330.845703125,565.8173217773438,,,,,118.31632278101183,117.04692419434599
4,20,,,,,,,,,342.2449035644531,585.5780639648438,,,,,115.93407937328254,116.56198293311266
4,21,,,,,,,,,348.5134582519531,580.6959228515625,,,,,116.98700349734621,115.37596268592925
4,22,,,,,,,,,289.23260498046875,494.8897705078125,,,,,110.62985743525671,109.4279099325676
4,23,,,,,,,,,319.4871520996094,544.5965576171875,,,,,114.85237003212198,114.90052641645333
4,24,,,,,,,,,344.929931640625,590.4727783203125,,,,,116.13133569446123,116.93343679999708
4,25,,,,,,,,,252.09779357910156,429.03240966796875,,,,,107.50162293703632,105.36601772289004
4,26,,,,,,,,,291.02276611328125,496.722412109375,,,,,118.46148156899216,118.3507110014622
4,27,,,,,,,,,386.78582763671875,659.1040649414062,,,,,116.7071095746243,115.68588905591675
4,28,,,,,,,,,232.66287231445312,398.8197326660156,,,,,104.57409818331506,105.09085242017105
4,29,,,,,,,,,280.6593322753906,465.38592529296875,,,,,111.69014473421359,113.90236372236357
4,30,,,,,,,,,265.68707275390625,454.8682861328125,,,,,111.78513479355449,111.31747660276535
4,31,,,,,,,,,264.358642578125,443.508056640625,,,,,110.44767877261124,110.30931120624697
4,32,,,,,,,,,333.3514099121094,566.980224609375,,,,,115.09940288095613,116.89384700257763
4,33,,,,,,,,,368.877685546875,631.1261596679688,,,,,112.85058017957817,113.14552984200525
4,34,,,,,,,,,327.3339538574219,563.9901123046875,,,,,115.504536626139,114.64698663789883
4,35,,,,,,,,,274.29522705078125,460.1925048828125,,,,,109.90850676852008,110.58980745458399
4,36,,,,,,,,,266.2723388671875,447.30517578125,,,,,110.95527658958228,110.46747389777919
4,37,,,,,,,,,306.0455322265625,535.3087768554688,,,,,122.15061932598697,121.64516493660469
4,38,,,,,,,,,308.87054443359375,543.9449462890625,,,,,118.40937395366,117.60323961418611
4,39,,,,,,,,,272.49249267578125,455.4603271484375,,,,,107.48434727642108,108.78887042122614
4,40,,,,,,,,,254.58184814453125,431.3367004394531,,,,,114.36636601527553,111.57357562948536
4,41,,,,,,,,,262.218017578125,450.2781677246094,,,,,113.9545602720043,114.88279303052968
4,42,,,,,,,,,332.47772216796875,571.795166015625,,,,,117.58658849909706,114.54720577025213
4,43,,,,,,,,,293.41510009765625,510.7650451660156,,,,,113.91393119448767,113.55189626672814
4,44,,,,,,,,,318.5185241699219,546.6754760742188,,,,,117.16236451232987,115.41325558448075
4,45,,,,,,,,,293.44842529296875,498.4188232421875,,,,,116.52432387955726,116.66361986294059
4,46,,,,,,,,,280.5638732910156,482.45074462890625,,,,,107.63321310552377,109.69161588314611
4,47,,,,,,,,,376.20025634765625,641.7077026367188,,,,,123.30461851484607,121.16821434420109
4,48,,,,,,,,,253.37338256835938,434.7803039550781,,,,,110.60024340263692,111.55183049635971
4,49,,,,,,,,,352.85540771484375,613.8858642578125,,,,,118.02603026410424,116.7736418088401
4,50,,,,,,,,,311.41583251953125,534.310546875,,,,,113.49900689699693,111.65609157840761
4,51,,,,,,,,,345.48760986328125,586.0086059570312,,,,,110.9898626028119,109.29134013202014
4,52,,,,,,,,,343.485107421875,595.9149780273438,,,,,117.75141618928359,116.7356175919218
4,53,,,,,,,,,338.29119873046875,571.2731323242188,,,,,117.19193396659935,117.4914295936465
4,54,,,,,,,,,266.89886474609375,464.13470458984375,,,,,110.02013892706124,108.05269886376082
4,55,,,,,,,,,243.29959106445312,418.48089599609375,,,,,113.28361444282136,113.63285528980084
4,56,,,,,,,,,394.9237060546875,667.3627319335938,,,,,117.74065263123747,115.12848003529169
4,57,,,,,,,,,392.6250915527344,669.8156127929688,,,,,113.02999570299377,111.83405547058584
4,58,,,,,,,,,319.21685791015625,548.5478515625,,,,,117.28888171313669,113.75762894593876
4,59,,,,,,,,,308.88787841796875,536.018310546875,,,,,114.53261991610574,115.02795056707373
4,60,,,,,,,,,313.009765625,545.8475952148438,,,,,110.87746208348956,112.73978534833961
4,61,,,,,,,,,347.3370056152344,586.5792236328125,,,,,115.42628879649598,115.19973968287053
4,62,,,,,,,,,338.6871032714844,576.9512329101562,,,,,114.40517843780182,114.65176350904912
5,0,,,,,,,,,305.7559814453125,528.2781372070312,,,,,114.03860478468529,113.53372126839356
5,1,,,,,,,,,340.3851623535156,580.40087890625,,,,,117.82539440895398,114.81929305618725
5,2,,,,,,,,,350.2020263671875,599.1846923828125,,,,,117.53141699907313,115.6699845999171
5,3,,,,,,,,,270.69830322265625,467.51025390625,,,,,112.45844236751763,111.10230006183008
5,4,,,,,,,,,287.70587158203125,480.9907531738281,,,,,106.74202255615673,106.19400532769423
5,5,,,,,,,,,374.9647216796875,643.0753173828125,,,,,117.69385721849507,115.37412536084695
5,6,,,,,,,,,366.84112548828125,619.9845581054688,,,,,116.59739954950089,117.8048454930559
5,7,,,,,,,,,282.8501281738281,480.8538513183594,,,,,110.04167189700988,108.51991493128716
5,8,,,,,,,,,294.51031494140625,505.271484375,,,,,114.7585877518734,115.1114336809359
5,9,,,,,,,,,274.85479736328125,469.9261779785156,,,,,117.11047360904284,117.94302629738013
5,10,,,,,,,,,320.274169921875,544.3992919921875,,,,,116.78873576066805,115.92560913908575
5,11,,,,,,,,,267.28900146484375,453.1161193847656,,,,,109.02792852001693,108.87493615275487
5,12,,,,,,,,,277.7301330566406,480.2125549316406,,,,,111.5276288451626,110.2389826071131
5,13,,,,,,,,,295.3995361328125,506.9612121582031,,,,,112.9783050405628,109.93416168367688
5,14,,,,,,,,,238.52224731445312,402.16766357421875,,,,,108.56188480624256,109.768105915658
5,15,,,,,,,,,345.0499267578125,586.8636474609375,,,,,115.05106938818152,115.85897015067685
5,16,,,,,,,,,330.0471496582031,561.980712890625,,,,,113.64633784841037,112.52801705343109
5,17,,,,,,,,,256.8977966308594,443.4477233886719,,,,,109.9615748892787,110.31594260281794
5,18,,,,,,,,,313.18365478515625,532.1320190429688,,,,,115.30511697572854,115.24541048262216
5,19,,,,,,,,,315.09002685546875,535.6202392578125,,,,,109.41031923352347,108.14854820315497
5,20,,,,,,,,,258.5990295410156,434.7181701660156,,,,,105.22357116681717,106.8372208277072
5,21,,,,,,,,,337.7279357910156,572.966064453125,,,,,116.61938272635783,116.53812289253587
5,22,,,,,,,,,363.5989990234375,638.0368041992188,,,,,118.14803191172203,115.53885219015962
5,23,,,,,,,,,326.3243103027344,567.0711059570312,,,,,118.57198343663873,115.83927773273983
5,24,,,,,,,,,392.03118896484375,667.5361328125,,,,,113.75779704618208,111.41211191406884
