EPOCH,BATCH,P_LOSS_one_one,N_LOSS_one_one,P_LOSS_hie,N_LOSS_hie,P_LOSS_OTOL,N_LOSS_OTOL,P_LOSS_LTOL,N_LOSS_LTOL,P_LOSS_REL,N_LOSS_REL,P_LOSS_SIM_NO_HIE,N_LOSS_SIM_NO_HIE,P_LOSS_SAP1,P_LOSS_SAP2,P_LOSS_SVD1,P_LOSS_SVD2
1,0,1497.13037109375,459.1899108886719,141.7692108154297,27.884292602539062,1436.0692138671875,435.7566833496094,75.65723419189453,23.58001708984375,,,128.4136962890625,39.51435089111328,1.8501096077421935,1.866936540778943,,
1,1,905.5848388671875,1026.880126953125,97.37300872802734,65.51148223876953,643.44677734375,725.2114868164062,77.53008270263672,86.72466278076172,,,68.7356185913086,78.11149597167969,1.0502919352802504,0.7592325144083529,,
1,2,1049.672119140625,1147.033447265625,115.08687591552734,65.64320373535156,756.8739624023438,824.251953125,81.36579895019531,87.86880493164062,,,68.06217193603516,74.78675079345703,0.6585906275435051,0.7723981650296696,,
1,3,931.28955078125,983.6959838867188,104.61930847167969,65.2247543334961,820.4575805664062,860.6842041015625,74.33662414550781,77.35731506347656,,,65.74591064453125,70.12544250488281,0.8113541968047229,0.8557290521410279,,
1,4,765.6767578125,786.2381591796875,74.46731567382812,44.64253234863281,936.8817138671875,957.3358764648438,91.61128997802734,92.08944702148438,,,62.82763671875,64.89710235595703,0.6520343008060587,0.6887785670917623,,
1,5,1158.90966796875,1181.392333984375,110.92384338378906,69.67860412597656,912.1300048828125,921.3638305664062,78.6331787109375,77.86841583251953,,,94.62073516845703,96.78559112548828,0.6552444854522878,0.7677179134974919,,
1,6,1115.5076904296875,1125.694091796875,118.98202514648438,75.40949249267578,753.7954711914062,756.2638549804688,67.919189453125,67.32440948486328,,,73.47164916992188,74.38019561767578,0.8096364559582638,0.7829465088328109,,
1,7,902.9984130859375,915.0771484375,96.03865051269531,51.687374114990234,1076.310791015625,1078.3836669921875,67.63844299316406,67.64845275878906,,,68.03704071044922,69.3314437866211,0.7594233974558275,0.7218255835079035,,
1,8,1080.3609619140625,1081.31201171875,105.20060729980469,60.37989044189453,701.8082885742188,698.3076782226562,65.00593566894531,64.1857681274414,,,78.96688842773438,79.65074920654297,0.7973410866011804,0.7168939696733198,,
1,9,1122.4544677734375,1114.2135009765625,107.96385192871094,61.79883575439453,705.4384155273438,694.5386352539062,71.01905059814453,69.09786987304688,,,76.03263092041016,76.08699798583984,0.7302050966279664,0.7123751073653507,,
1,10,1123.600341796875,1122.31689453125,105.32830810546875,47.274993896484375,843.0884399414062,818.0884399414062,97.71676635742188,95.58625030517578,,,86.54513549804688,86.87997436523438,0.7410441522331833,0.704685218968913,,
1,11,971.112548828125,961.21533203125,105.64979553222656,53.568790435791016,760.0623779296875,743.822265625,65.81232452392578,63.85889434814453,,,68.42723846435547,68.27935028076172,0.7456864738592729,0.6733375810271562,,
1,12,944.6135864257812,929.6550903320312,95.05355072021484,49.243370056152344,1006.0755004882812,981.696533203125,87.38504028320312,85.57632446289062,,,71.86817932128906,71.21548461914062,0.6253550115564313,0.6697805179230955,,
1,13,1092.4976806640625,1073.2481689453125,109.32562255859375,54.007720947265625,709.42724609375,684.3603515625,71.4224853515625,68.35579681396484,,,80.67549896240234,79.71430969238281,0.6110496736612221,0.6949858859300981,,
1,14,986.75390625,963.0803833007812,89.84029388427734,51.514610290527344,950.697998046875,923.5536499023438,79.64239501953125,76.08171081542969,,,73.21073150634766,72.02457427978516,0.6472201837763487,0.6541953722692645,,
