EPOCH,BATCH,PheCodePheCode,N,PheCodeRXNORM,N,LOINCPheCode,N,LOINCRXNORM,N,RXNORMRXNORM,N,CCSPheCode,N,LOINCLOINC,N
0,0,0.8806247805547573,1416.0,0.8604037537215173,1311.0,0.9270109590000349,845.0,0.9805875437057915,511.0,0.9259259259259259,117.0,0.8745267712276906,43.0,0.9938271604938271,36.0
EPOCH,BATCH,PheCodePheCode,N,PheCodeRXNORM,N,LOINCPheCode,N,LOINCRXNORM,N,RXNORMRXNORM,N,CCSPheCode,N,LOINCLOINC,N
0,0,0.8806247805547573,1416.0,0.8604037537215173,1311.0,0.9270109590000349,845.0,0.9805875437057915,511.0,0.9259259259259259,117.0,0.8745267712276906,43.0,0.9938271604938271,36.0
1,0,0.9070080835647482,1416.0,0.9138167276713323,1311.0,0.9516333461713524,845.0,0.9836129610410499,511.0,0.9655197603915553,117.0,0.9459167117360735,43.0,0.9868827160493827,36.0
1,1,0.9117580755849212,1416.0,0.9078436814352068,1311.0,0.9585812821679913,845.0,0.9832797821699518,511.0,0.9493754109138725,117.0,0.9637641968631693,43.0,0.996141975308642,36.0
1,2,0.8936134452105077,1416.0,0.9091079936766933,1311.0,0.9533209621511852,845.0,0.9759728248589734,511.0,0.942216378113814,117.0,0.9556517036235803,43.0,0.9953703703703705,36.0
1,3,0.8931964992498962,1416.0,0.9141393512966909,1311.0,0.9564328980077728,845.0,0.9760072916387421,511.0,0.9407553510117612,117.0,0.965386695511087,43.0,0.9961419753086419,36.0
1,4,0.8886400180344091,1416.0,0.9171506021047046,1311.0,0.957910437309618,845.0,0.9795688588815148,511.0,0.9327197019504713,117.0,0.9156300703082747,43.0,0.9868827160493828,36.0
1,5,0.8936648153468033,1416.0,0.9125134329539233,1311.0,0.9592731346941633,845.0,0.9792969542855611,511.0,0.9541968003506465,117.0,0.9675500270416442,43.0,0.996141975308642,36.0
1,6,0.8959283431485205,1416.0,0.9189618326651039,1311.0,0.958172332901509,845.0,0.9800896902202427,511.0,0.9495945649791804,117.0,0.9534883720930232,43.0,0.9976851851851851,36.0
1,7,0.891424478917297,1416.0,0.9153190075643458,1311.0,0.9588893946290395,845.0,0.9804228690913408,511.0,0.9424355321791219,117.0,0.9167117360735533,43.0,0.9976851851851851,36.0
1,8,0.8981639415557472,1416.0,0.9179063966752021,1311.0,0.960170862364763,845.0,0.9767349236560827,511.0,0.9346920885382424,117.0,0.9588967009194159,43.0,0.9938271604938272,36.0
1,9,0.8994491924415078,1416.0,0.9156541404916796,1311.0,0.9582577640838905,845.0,0.9816560138786232,511.0,0.9481335378771276,117.0,0.961060032449973,43.0,0.996141975308642,36.0
1,10,0.8957086485364998,1416.0,0.9163084060763789,1311.0,0.9609285389167046,845.0,0.9802198980549246,511.0,0.9410475564321719,117.0,0.9583558680367766,43.0,0.9969135802469136,36.0
1,11,0.8946104248459892,1416.0,0.9212542349805467,1311.0,0.9569917019712193,845.0,0.9795688588815146,511.0,0.9493754109138726,117.0,0.9556517036235802,43.0,0.9992283950617283,36.0
1,12,0.8897953473618693,1416.0,0.9171878390966306,1311.0,0.9602366863905325,845.0,0.9813611314294906,511.0,0.9232230257871283,117.0,0.8918334234721471,43.0,0.9976851851851851,36.0
1,13,0.897694129241278,1416.0,0.9219722107311192,1311.0,0.9570715311088547,845.0,0.979036538616197,511.0,0.9319161370443422,117.0,0.9459167117360735,43.0,0.9976851851851851,36.0
1,14,0.8984197947588497,1416.0,0.9214410017681752,1311.0,0.9568950666993453,845.0,0.9795650292393181,511.0,0.9272408503177734,117.0,0.9415900486749593,43.0,0.9945987654320988,36.0
1,15,0.8995399629736026,1416.0,0.9166281205617433,1311.0,0.9541122509716047,845.0,0.9799058673948093,511.0,0.9513477975016436,117.0,0.9399675500270417,43.0,0.9915123456790124,36.0
1,16,0.891112766925213,1416.0,0.9156209762957455,1311.0,0.9555435734042925,845.0,0.9811390121820918,511.0,0.9477682811016145,117.0,0.9648458626284477,43.0,0.9930555555555555,36.0
