EPOCH,BATCH,PheCodePheCode,N,PheCodeRXNORM,N,LOINCPheCode,N,LOINCRXNORM,N,RXNORMRXNORM,N,CCSPheCode,N,LOINCLOINC,N
0,0,0.7118404672986689,1416.0,0.7722940488886795,1311.0,0.744157417457372,845.0,0.831817433297207,511.0,0.6921615895974872,117.0,0.846403461330449,43.0,0.5061728395061729,36.0
1,0,0.8451402354846946,1416.0,0.6472560118832551,1311.0,0.6479661076292846,845.0,0.8504065165191617,511.0,0.755204909051063,117.0,0.6354786371011357,43.0,0.5540123456790124,36.0
1,1,0.8555426880845223,1416.0,0.6582493610074003,1311.0,0.643674941353594,845.0,0.8107429122897047,511.0,0.678281832127986,117.0,0.7782585181179016,43.0,0.4498456790123457,36.0
1,2,0.8404288957515401,1416.0,0.6514501190129172,1311.0,0.6895893000945345,845.0,0.8571313682162676,511.0,0.7422748191978962,117.0,0.6782044348296377,43.0,0.6550925925925926,36.0
1,3,0.8419944380605828,1416.0,0.5963614804264333,1311.0,0.6565225307237141,845.0,0.841406857357317,511.0,0.704872525385346,117.0,0.709572742022715,43.0,0.5108024691358024,36.0
1,4,0.8485453772862206,1416.0,0.6353881752768482,1311.0,0.6781793354574419,845.0,0.8545827413344771,511.0,0.6848564540872233,117.0,0.7090319091400756,43.0,0.5625,36.0
1,5,0.8589400994286444,1416.0,0.636973365659697,1311.0,0.6572318896397185,845.0,0.8470057942486434,511.0,0.6674702315727957,117.0,0.7458085451595456,43.0,0.5779320987654321,36.0
1,6,0.8478543741421686,1416.0,0.6274107315847075,1311.0,0.6787101291971571,845.0,0.8665944140838922,511.0,0.7542552414347287,117.0,0.719848566792861,43.0,0.5833333333333334,36.0
1,7,0.844802838424463,1416.0,0.6339266233437538,1311.0,0.6841133013549945,845.0,0.8578972966555736,511.0,0.7361385053692745,117.0,0.6717144402379664,43.0,0.6342592592592592,36.0
1,8,0.8415201370934279,1416.0,0.6237900159479055,1311.0,0.6746388431777599,845.0,0.8721933509752184,511.0,0.6961063627730295,117.0,0.7025419145484044,43.0,0.5740740740740741,36.0
1,9,0.8461474392735165,1416.0,0.6217425632199758,1311.0,0.6637918840376738,845.0,0.8585330172601975,511.0,0.6869749433851997,117.0,0.6857760951865873,43.0,0.7114197530864198,36.0
1,10,0.8397147012352772,1416.0,0.6234746651725324,1311.0,0.651526207065579,845.0,0.8576445402706026,511.0,0.691358024691358,117.0,0.694970254191455,43.0,0.5609567901234568,36.0
1,11,0.8507652654090458,1416.0,0.625099128945303,1311.0,0.680117642939673,845.0,0.8660161381122162,511.0,0.7024618306669588,117.0,0.6673877771768523,43.0,0.5895061728395061,36.0
1,12,0.8475309417791823,1416.0,0.6215866333162858,1311.0,0.6800938342495011,845.0,0.8617345981364961,511.0,0.7148075096793045,117.0,0.6717144402379664,43.0,0.6805555555555555,36.0
1,13,0.8371003104152702,1416.0,0.6138084657137487,1311.0,0.6740968453485522,845.0,0.8578743188023943,511.0,0.6947183870260792,117.0,0.789616008653326,43.0,0.654320987654321,36.0
1,14,0.8479020037345592,1416.0,0.6251672028211677,1311.0,0.6703126641224046,845.0,0.8632626253729114,511.0,0.6890203813280735,117.0,0.7906976744186046,43.0,0.6064814814814815,36.0
1,15,0.8470990336429507,1416.0,0.6182033035030119,1311.0,0.6689793774727776,845.0,0.8632319882353392,511.0,0.6938417707648477,117.0,0.7376960519199567,43.0,0.683641975308642,36.0
1,16,0.8374988030259505,1416.0,0.6366594694543208,1311.0,0.6714960960750673,845.0,0.8704508637757974,511.0,0.704653371320038,117.0,0.7101135749053542,43.0,0.6566358024691358,36.0
1,17,0.8496608074786938,1416.0,0.6436030047925172,1311.0,0.6727929694338434,845.0,0.8775701686191459,511.0,0.6785740375483965,117.0,0.6100594916170903,43.0,0.6234567901234569,36.0
1,18,0.8442642001021419,1416.0,0.6430226313636711,1311.0,0.6726319106473863,845.0,0.8591572489382316,511.0,0.7117393527649937,117.0,0.6506219578150352,43.0,0.638888888888889,36.0
1,19,0.8518789500143638,1416.0,0.6375019563966461,1311.0,0.6806036203214174,845.0,0.8637260120786916,511.0,0.7297099861202425,117.0,0.7187669010275824,43.0,0.6296296296296297,36.0
1,20,0.8428652366816687,1416.0,0.636042731775547,1311.0,0.6861636497321522,845.0,0.867345023954412,511.0,0.7273723427569582,117.0,0.6268253109789075,43.0,0.6944444444444445,36.0
1,21,0.8496730265887835,1416.0,0.6284411489706591,1311.0,0.6775393018451735,845.0,0.8545884857977719,511.0,0.6698078749360801,117.0,0.6992969172525689,43.0,0.6813271604938272,36.0
1,22,0.8456930878738549,1416.0,0.631527164676524,1311.0,0.6885571233500227,845.0,0.8571964721336085,511.0,0.7157571772956388,117.0,0.7312060573282856,43.0,0.7152777777777778,36.0
1,23,0.8499662852309362,1416.0,0.6335746174044538,1311.0,0.6745085956374076,845.0,0.8729401312035416,511.0,0.7416173570019725,117.0,0.7003785830178475,43.0,0.6705246913580246,36.0
1,24,0.8526589781033547,1416.0,0.6327466761620996,1311.0,0.685963376632471,845.0,0.8694206900249309,511.0,0.7525020089122653,117.0,0.7079502433747972,43.0,0.6975308641975309,36.0
1,25,0.846183847234192,1416.0,0.6228427999657885,1311.0,0.681710024158818,845.0,0.8726222709012297,511.0,0.7154649718752283,117.0,0.70578691184424,43.0,0.5679012345679013,36.0
1,26,0.8576331533882345,1416.0,0.6229638201895479,1311.0,0.685630054970064,845.0,0.8659816713324474,511.0,0.6536635254583973,117.0,0.6652244456462953,43.0,0.6905864197530863,36.0
1,27,0.8504979412046345,1416.0,0.6343091752529934,1311.0,0.6941101502048248,845.0,0.8587666254341857,511.0,0.7050186280955513,117.0,0.7869118442401298,43.0,0.5486111111111112,36.0
1,28,0.8542674119825082,1416.0,0.6559493949279727,1311.0,0.6892223661636496,845.0,0.8750617529804189,511.0,0.7235006209365185,117.0,0.707409410492158,43.0,0.6188271604938272,36.0
1,29,0.8568409061891539,1416.0,0.6214661949205251,1311.0,0.6780707958404817,845.0,0.8583836612145327,511.0,0.7524289575571628,117.0,0.7068685776095187,43.0,0.7083333333333334,36.0
1,30,0.8498904768744614,1416.0,0.6394278070728175,1311.0,0.7043927033367179,845.0,0.8691334668601912,511.0,0.7470962086346702,117.0,0.7425635478637101,43.0,0.6658950617283951,36.0
1,31,0.8570718224328897,1416.0,0.6290218133135046,1311.0,0.6856622667273555,845.0,0.8646030001416968,511.0,0.7367959675651983,117.0,0.6435911303407247,43.0,0.7098765432098766,36.0
1,32,0.8416328521497654,1416.0,0.6284370761746672,1311.0,0.6853625573334268,845.0,0.8729401312035416,511.0,0.7631675067572504,117.0,0.6636019469983776,43.0,0.5979938271604939,36.0
1,33,0.8475853043506016,1416.0,0.6344589959626955,1311.0,0.6861748538216449,845.0,0.8677126696052788,511.0,0.7134195339323545,117.0,0.6717144402379664,43.0,0.537037037037037,36.0
1,34,0.8489972349899455,1416.0,0.6472446662372775,1311.0,0.6922726795280277,845.0,0.8776237836098973,511.0,0.7259113156549053,117.0,0.7144402379664684,43.0,0.7029320987654321,36.0
1,35,0.8432791902071562,1416.0,0.641379258180938,1311.0,0.6820349427541053,845.0,0.8653727582231991,511.0,0.7004163927240851,117.0,0.7312060573282856,43.0,0.7044753086419753,36.0
1,36,0.8490416227776182,1416.0,0.6506032683606007,1311.0,0.6764861174328629,845.0,0.8627149865388077,511.0,0.7338739133610928,117.0,0.6338561384532179,43.0,0.6790123456790124,36.0
1,37,0.8496590618915382,1416.0,0.642400366318908,1311.0,0.6835867091488393,845.0,0.8495908027313008,511.0,0.7176565125283074,117.0,0.6700919415900487,43.0,0.6265432098765432,36.0
1,38,0.8566224584251013,1416.0,0.6461345384154846,1311.0,0.674742481005567,845.0,0.8578283630960359,511.0,0.6883629191321499,117.0,0.7182260681449433,43.0,0.6651234567901235,36.0
1,39,0.8457075513102876,1416.0,0.6523016242892243,1311.0,0.6905136374776792,845.0,0.8665178212399616,511.0,0.7405946380305355,117.0,0.7414818820984316,43.0,0.6319444444444444,36.0
1,40,0.8486845255194868,1416.0,0.6461421021794694,1311.0,0.6873848954868528,845.0,0.8608384618625082,511.0,0.7244502885528528,117.0,0.6825310978907518,43.0,0.6365740740740742,36.0
