EPOCH,BATCH,P_LOSS_one_one,N_LOSS_one_one,P_LOSS_hie,N_LOSS_hie,P_LOSS_OTOL,N_LOSS_OTOL,P_LOSS_LTOL,N_LOSS_LTOL,P_LOSS_REL,N_LOSS_REL,P_LOSS_SIM_NO_HIE,N_LOSS_SIM_NO_HIE,P_LOSS_SAP1,P_LOSS_SAP2,P_LOSS_SVD1,P_LOSS_SVD2
1,0,1304.337646484375,607.6231689453125,123.84819030761719,37.660587310791016,1252.5062255859375,568.8859252929688,66.73235321044922,31.78158187866211,,,112.20614624023438,52.538299560546875,1.2869524369794516,1.3251923600089008,,
1,1,1041.63720703125,818.883544921875,112.06107330322266,52.46695327758789,740.380126953125,573.0858154296875,89.28594970703125,68.8716812133789,,,79.18212890625,61.9227180480957,0.514864768451927,0.48475672102809597,,
1,2,1559.769287109375,559.0551147460938,170.5750732421875,32.35136032104492,1102.9935302734375,397.78936767578125,119.40390014648438,43.463016510009766,,,101.43132019042969,36.399864196777344,1.7690371006300896,1.7707019162331574,,
1,3,1067.09228515625,788.1776123046875,119.56702423095703,52.62636947631836,923.7564086914062,693.1923217773438,85.42639923095703,61.86930847167969,,,75.40646362304688,56.41741180419922,0.6380728946025559,0.6371287280173022,,
1,4,936.3601684570312,560.6414184570312,90.81623840332031,32.24584197998047,1123.685302734375,680.0948486328125,112.32650756835938,64.03014373779297,,,77.21004486083984,45.890663146972656,0.9260465140921244,0.9074491687465853,,
1,5,1428.72509765625,826.6038818359375,137.13352966308594,48.2859001159668,1120.3924560546875,626.9898071289062,95.34532165527344,54.29815673828125,,,117.10562896728516,67.02378845214844,1.0574262505469088,1.1467624010095911,,
1,6,1390.0562744140625,768.50537109375,148.2495880126953,51.0309944152832,896.1507568359375,519.0848388671875,83.8370361328125,45.9312629699707,,,91.834716796875,50.71697998046875,1.1269854496830345,1.1531568107572072,,
1,7,1128.2969970703125,628.3787231445312,119.10873413085938,35.736244201660156,1320.78466796875,730.9116821289062,83.89874267578125,46.96744918823242,,,85.43017578125,47.27341079711914,1.0571673611032069,1.0642804101037686,,
1,8,1356.5526123046875,731.1343383789062,132.02349853515625,40.79702377319336,853.2604370117188,480.27362060546875,82.37311553955078,43.24981689453125,,,99.09146881103516,53.97712707519531,1.1514503389827544,1.1713497271430835,,
1,9,1408.4251708984375,763.3948364257812,134.61367797851562,41.96089172363281,875.77001953125,466.1144714355469,88.06059265136719,47.20733642578125,,,95.11235809326172,51.72606658935547,1.1357471414249611,1.1468484470653817,,
1,10,1403.37353515625,767.2079467773438,130.69259643554688,32.636932373046875,1034.456787109375,538.8850708007812,120.63766479492188,66.47584533691406,,,107.98819732666016,59.02232360839844,1.140566968776831,1.1901421257521718,,
1,11,1207.602294921875,649.712646484375,132.16766357421875,36.595069885253906,936.0596923828125,485.1533508300781,82.27734375,43.27567672729492,,,85.78589630126953,46.20313262939453,1.1075390340075355,1.1039178893881951,,
1,12,1181.0426025390625,632.9749755859375,118.69446563720703,33.48542022705078,1235.998779296875,656.1380615234375,107.52903747558594,57.58233642578125,,,89.48877716064453,48.596717834472656,1.1374337227896094,1.0829173089184103,,
1,13,1362.038818359375,728.6456909179688,135.67718505859375,37.377891540527344,885.0855102539062,441.02105712890625,89.48432922363281,46.66942596435547,,,100.25655364990234,54.37443161010742,1.1684520589383727,1.1632365096777746,,
1,14,1228.5511474609375,653.7017822265625,110.98643493652344,35.9398193359375,1159.709228515625,613.07763671875,98.78298950195312,51.661964416503906,,,91.02662658691406,49.31104278564453,1.1124672824169917,1.1425706222516676,,
1,15,1234.374267578125,656.44775390625,128.64244079589844,37.85545349121094,1162.3214111328125,612.8676147460938,83.86612701416016,45.7063102722168,,,87.10873413085938,46.51749801635742,1.1882246476368348,1.1266933953950413,,
1,16,1303.9722900390625,678.6703491210938,133.6239471435547,41.0178337097168,1118.022216796875,614.4065551757812,84.82870483398438,44.47046661376953,,,98.7178955078125,52.239898681640625,1.1880255578369807,1.1344619417781558,,
1,17,1383.3570556640625,735.5067138671875,132.07574462890625,35.233680725097656,1315.3497314453125,681.781982421875,81.97053527832031,43.55146789550781,,,97.46061706542969,51.36954116821289,1.1537512620919,1.2231034120175452,,
1,18,1392.46484375,748.0810546875,132.9922637939453,39.01642608642578,910.9227905273438,461.1348571777344,108.49238586425781,57.171287536621094,,,107.11744689941406,57.81542205810547,1.198650229335707,1.2062495059206224,,
1,19,1218.7783203125,640.9273681640625,146.34848022460938,36.2904052734375,902.9091796875,468.09320068359375,86.3838119506836,43.27770233154297,,,100.46134948730469,53.20745086669922,1.1830371460043965,1.2089457948209683,,
1,20,1309.9559326171875,697.484619140625,123.17881774902344,38.95552062988281,1009.3035888671875,515.7124633789062,82.35588073730469,42.05219650268555,,,104.51466369628906,55.96292495727539,1.1968116933756086,1.2250338684958624,,
1,21,1237.7373046875,656.5117797851562,112.48696899414062,37.206844329833984,1222.6236572265625,627.1489868164062,85.66375732421875,43.36723709106445,,,74.79069519042969,39.35547637939453,1.1930983732374856,1.1800801022596472,,
